template,frequency
"The [X], who was over spending, is [Y]",2
"The [X], who wanted to pay taxes, is [Y]",2
"The [X], who was to maintain those commitments, is [Y]",1
"The [X], who was a crisis, is [Y]",3
"The [X], who was no call, is [Y]",1
"The [X], who moved the foundation, is [Y]",1
"The [X], who gave to do time, is [Y]",1
"The [X], who was a fixture of politics, is [Y]",1
"The [X], who attempted to use deficit, is [Y]",1
"The [X], who travelled to a Bureau, is [Y]",1
"The [X], who served as a tool, is [Y]",1
"The [X], who was quick to place the blame, is [Y]",1
"The [X], who worried a deal, is [Y]",1
"The [X], who supported reducing, is [Y]",1
"The [X], who opposed cuts in spending, is [Y]",1
"The [X], who was illogical, is [Y]",1
"The [X], who went for 40 percent, is [Y]",1
"The [X], who benefited from one, is [Y]",1
"The [X], who was on all, is [Y]",1
"The [X], who issued Cutting, is [Y]",1
"The [X], who was What, is [Y]",1
"The [X], who played the card, is [Y]",1
"The [X], who expanded Plan, is [Y]",1
"The [X], who opposed unsustainable, is [Y]",1
"The [X], who attacked them for, is [Y]",1
"The [X], who sat the you, is [Y]",1
"The [X], who was an picture, is [Y]",1
"The [X], who made a choice, is [Y]",1
"The [X], who declined in the years, is [Y]",1
"The [X], who was a flow, is [Y]",1
"The [X], who fluctuated the debt, is [Y]",1
"The [X], who was the debt as a proportion, is [Y]",1
"The [X], who resumed likely under policies, is [Y]",1
"The [X], who grew because demographics, is [Y]",1
"The [X], who grew costs, is [Y]",1
"The [X], who grew an proportion, is [Y]",1
"The [X], who lost appetite, is [Y]",1
"The [X], who was the level of unemployment, is [Y]",1
"The [X], who was a challenge for the rest, is [Y]",1
"The [X], who ended to do, is [Y]",1
"The [X], who helped determine, is [Y]",1
"The [X], who was a result of the crisis, is [Y]",1
"The [X], who told to look the story, is [Y]",1
"The [X], who pushed deficits, is [Y]",1
"The [X], who appeared the questions, is [Y]",1
"The [X], who saw deficits, is [Y]",1
"The [X], who argued for intervention, is [Y]",1
"The [X], who was sure to face opposition, is [Y]",1
"The [X], who was effort, is [Y]",1
"The [X], who told the story, is [Y]",2
"The [X], who described likely to evolve the factors, is [Y]",1
"The [X], who offered thoughts, is [Y]",1
"The [X], who expected readers, is [Y]",1
"The [X], who was able to choose the future, is [Y]",1
"The [X], who continued to stagger the nothing, is [Y]",1
"The [X], who was all around you, is [Y]",1
"The [X], who knew as the House, is [Y]",1
"The [X], who became the Party, is [Y]",1
"The [X], who dissolved in the 1820s, is [Y]",1
"The [X], who was founded in the 1850s, is [Y]",1
"The [X], who was a promise, is [Y]",2
"The [X], who borrowed 1,000, is [Y]",1
"The [X], who wished to see, is [Y]",1
"The [X], who was deeply in debt, is [Y]",1
"The [X], who missed payments, is [Y]",1
"The [X], who was poor in the 1780s, is [Y]",1
"The [X], who estimated debts, is [Y]",1
"The [X], who was able to bring million, is [Y]",1
"The [X], who was the price of the liberty, is [Y]",1
"The [X], who proclaimed independence, is [Y]",1
"The [X], who struggled to keep an army, is [Y]",1
"The [X], who had 25,000 troops, is [Y]",1
"The [X], who deployed troops, is [Y]",1
"The [X], who struggled the money, is [Y]",1
"The [X], who lacked to levy the power, is [Y]",1
"The [X], who was able to continue a war, is [Y]",1
"The [X], who fell in value, is [Y]",1
"The [X], who died at Forge, is [Y]",1
"The [X], who contributed to the Mutiny, is [Y]",1
"The [X], who was willing to loan money, is [Y]",1
"The [X], who provided worth, is [Y]",1
"The [X], who was valuable than credit, is [Y]",1
"The [X], who was a lesson, is [Y]",1
"The [X], who was locked in a struggle, is [Y]",1
"The [X], who seemed to favor France, is [Y]",1
"The [X], who had people, is [Y]",1
"The [X], who was larger in the century, is [Y]",1
"The [X], who was the equal of Britains, is [Y]",1
"The [X], who fought to a standstill, is [Y]",1
"The [X], who was superiority, is [Y]",1
"The [X], who was the largest in Europe, is [Y]",1
"The [X], who was the governments, is [Y]",3
"The [X], who had a system, is [Y]",1
"The [X], who took share, is [Y]",1
"The [X], who afforded the ability, is [Y]",1
"The [X], who had two advantages, is [Y]",1
"The [X], who was a consequence of the Revolution, is [Y]",1
"The [X], who led to competition, is [Y]",1
"The [X], who relied on support, is [Y]",1
"The [X], who increased the power, is [Y]",1
"The [X], who was willing to endure levels, is [Y]",1
"The [X], who was able to borrow sums, is [Y]",1
"The [X], who provided would pay confidence, is [Y]",1
"The [X], who became controversial, is [Y]",2
"The [X], who was the secret to the century, is [Y]",1
"The [X], who made war, is [Y]",1
"The [X], who made revenues, is [Y]",1
"The [X], who was a source of revenue, is [Y]",1
"The [X], who responded by 1715, is [Y]",1
"The [X], who became paper, is [Y]",1
"The [X], who had to make power, is [Y]",1
"The [X], who became clear after the War, is [Y]",1
"The [X], who seemed to come, is [Y]",1
"The [X], who went to interest, is [Y]",1
"The [X], who benefited from rates, is [Y]",1
"The [X], who consumed 68 percent, is [Y]",1
"The [X], who was forced to call the General, is [Y]",1
"The [X], who was high as France, is [Y]",1
"The [X], who led to another years, is [Y]",1
"The [X], who was well under way, is [Y]",1
"The [X], who was the difference, is [Y]",1
"The [X], who was larger than Frances, is [Y]",1
"The [X], who was politics, is [Y]",2
"The [X], who had to raise the legitimacy, is [Y]",1
"The [X], who was an cause of the Revolution, is [Y]",1
"The [X], who layed THE FOUNDATIONS, is [Y]",1
"The [X], who was shaped during the War, is [Y]",1
"The [X], who was aware of the connection, is [Y]",1
"The [X], who asserted in 1790, is [Y]",1
"The [X], who meant reshaping, is [Y]",1
"The [X], who was on course, is [Y]",1
"The [X], who missed to have payments, is [Y]",1
"The [X], who owed million, is [Y]",1
"The [X], who raised the prospect, is [Y]",1
"The [X], who was one motivation for the Convention, is [Y]",1
"The [X], who spent to comply money, is [Y]",1
"The [X], who exhorted to contribute the states, is [Y]",1
"The [X], who had no powers, is [Y]",1
"The [X], who tried unable to obtain money, is [Y]",1
"The [X], who overcame the obstacles, is [Y]",1
"The [X], who was one reason for the governments, is [Y]",1
"The [X], who led to the Convention, is [Y]",1
"The [X], who responded by the Welfare, is [Y]",1
"The [X], who feared a government, is [Y]",1
"The [X], who had to reconcile interests, is [Y]",1
"The [X], who had necessary, is [Y]",1
"The [X], who was the issue during Washingtons, is [Y]",1
"The [X], who was ambassador to France, is [Y]",1
"The [X], who opposed enamored of government, is [Y]",1
"The [X], who led to the divide, is [Y]",1
"The [X], who was at the center, is [Y]",1
"The [X], who required a government, is [Y]",1
"The [X], who depended on the confidence, is [Y]",1
"The [X], who had to have the ability, is [Y]",1
"The [X], who regarded as the secret, is [Y]",1
"The [X], who had to prove it, is [Y]",1
"The [X], who presented the opportunity, is [Y]",1
"The [X], who had cash, is [Y]",1
"The [X], who proposed to buy the debt, is [Y]",1
"The [X], who proposed classes, is [Y]",1
"The [X], who was redeemed at the option, is [Y]",1
"The [X], who appealed to the holders, is [Y]",1
"The [X], who was able to redeem any debts, is [Y]",1
"The [X], who was off, is [Y]",1
"The [X], who required a way, is [Y]",1
"The [X], who planned to supplement tariffs, is [Y]",1
"The [X], who proposed to charter a Bank, is [Y]",1
"The [X], who was opposed to debt, is [Y]",1
"The [X], who provided bad, is [Y]",1
"The [X], who was dreaded, is [Y]",1
"The [X], who was the instruments for the domination, is [Y]",1
"The [X], who objected to the idea, is [Y]",1
"The [X], who proposed favorable to creditors, is [Y]",1
"The [X], who depended just on value, is [Y]",1
"The [X], who drew the line, is [Y]",1
"The [X], who approved most of plan, is [Y]",1
"The [X], who was an debate over, is [Y]",1
"The [X], who reached a compromise, is [Y]",1
"The [X], who agreed to push the votes, is [Y]",1
"The [X], who opposed to veto the creation, is [Y]",1
"The [X], who was an success, is [Y]",1
"The [X], who was able to restructure the debt, is [Y]",1
"The [X], who brought the budget, is [Y]",1
"The [X], who bought claims, is [Y]",1
"The [X], who seemed 8 percent for the rest, is [Y]",1
"The [X], who became an investment in markets, is [Y]",1
"The [X], who functioned to stimulate growth, is [Y]",1
"The [X], who was a price, is [Y]",1
"The [X], who seemed like a transfer, is [Y]",1
"The [X], who chose cheaper than grain, is [Y]",1
"The [X], who was regressive, is [Y]",1
"The [X], who saw the rebellion, is [Y]",1
"The [X], who called a militia, is [Y]",1
"The [X], who was treated, is [Y]",1
"The [X], who was about the emergencies, is [Y]",1
"The [X], who was fundamentally about the distribution, is [Y]",1
"The [X], who was successful at the government, is [Y]",1
"The [X], who showed the opposition, is [Y]",1
"The [X], who was one of the periods, is [Y]",1
"The [X], who passed the Act, is [Y]",2
"The [X], who responded by the office, is [Y]",1
"The [X], who was the government, is [Y]",1
"The [X], who acknowledged the enemy of the system, is [Y]",1
"The [X], who used the need, is [Y]",1
"The [X], who was Gallatin, is [Y]",1
"The [X], who was the object in office, is [Y]",1
"The [X], who opposed to the welfare, is [Y]",1
"The [X], who was born in Switzerland, is [Y]",1
"The [X], who was elected to the Assembly, is [Y]",1
"The [X], who was elected to the Senate, is [Y]",1
"The [X], who participated in the Rebellion, is [Y]",1
"The [X], who returned to Congress, is [Y]",1
"The [X], who interrogated strengthen, is [Y]",1
"The [X], who was to cut spending, is [Y]",1
"The [X], who allocated million, is [Y]",1
"The [X], who hoped to repeal all taxes, is [Y]",1
"The [X], who repealed the taxes, is [Y]",1
"The [X], who fell by million, is [Y]",1
"The [X], who came the usefulness, is [Y]",1
"The [X], who was a pragmatist, is [Y]",1
"The [X], who had benefits, is [Y]",2
"The [X], who attempted to cut trade, is [Y]",1
"The [X], who seized ships, is [Y]",1
"The [X], who ended a shipping, is [Y]",1
"The [X], who was replaced with the Act, is [Y]",1
"The [X], who was difficult to enforce trade, is [Y]",1
"The [X], who resisted proposals, is [Y]",1
"The [X], who turned away from a policy, is [Y]",1
"The [X], who voted to renew the charter, is [Y]",1
"The [X], who led to a declaration, is [Y]",1
"The [X], who quadrupled from 1811, is [Y]",1
"The [X], who was closed by borrowing, is [Y]",1
"The [X], who was lukewarm about war, is [Y]",1
"The [X], who made the money, is [Y]",1
"The [X], who was difficulty, is [Y]",1
"The [X], who raised taxes, is [Y]",3
"The [X], who broke high as revenues, is [Y]",1
"The [X], who stabilized beginning 1813, is [Y]",1
"The [X], who was able to send armies, is [Y]",1
"The [X], who was veterans of the wars, is [Y]",1
"The [X], who was meant primarily as a diversion, is [Y]",1
"The [X], who proved to raise the importance, is [Y]",1
"The [X], who stood at million, is [Y]",1
"The [X], who was consistent with stability, is [Y]",1
"The [X], who was sustainable will make the payments, is [Y]",1
"The [X], who was the scale of the debt, is [Y]",1
"The [X], who had to pay the ability, is [Y]",1
"The [X], who was crucial to borrow the governments, is [Y]",1
"The [X], who provided benefits, is [Y]",1
"The [X], who wanted to park savings, is [Y]",1
"The [X], who benefited the system, is [Y]",1
"The [X], who depended on more, is [Y]",1
"The [X], who believed likely to repaid the ability, is [Y]",1
"The [X], who rested on the ability, is [Y]",1
"The [X], who was a lesson of the War, is [Y]",1
"The [X], who was the inadequacy of system, is [Y]",1
"The [X], who seemed uncontroversial, is [Y]",1
"The [X], who was another taxes, is [Y]",1
"The [X], who was the source of power, is [Y]",1
"The [X], who was part of the system, is [Y]",1
"The [X], who was unquestioned, is [Y]",1
"The [X], who was the credit, is [Y]",1
"The [X], who emulated the model, is [Y]",1
"The [X], who was no need, is [Y]",1
"The [X], who made the debt, is [Y]",2
"The [X], who fluctuated below 3 percent, is [Y]",1
"The [X], who faded from the scene, is [Y]",1
"The [X], who became clear with the onset, is [Y]",1
"The [X], who was the war in history, is [Y]",1
"The [X], who rose to levels, is [Y]",1
"The [X], who had advantages, is [Y]",1
"The [X], who was also at a disadvantage, is [Y]",1
"The [X], who was forced to print money, is [Y]",1
"The [X], who was likely to cause inflation, is [Y]",1
"The [X], who triggered a wave, is [Y]",1
"The [X], who rose on 10 percent, is [Y]",1
"The [X], who increased to raise taxes, is [Y]",1
"The [X], who recognized the need, is [Y]",1
"The [X], who anticipated spending, is [Y]",1
"The [X], who increased taxes, is [Y]",2
"The [X], who borrowed on an scale, is [Y]",1
"The [X], who tapped into the savings, is [Y]",1
"The [X], who became the banker in history, is [Y]",1
"The [X], who sold bonds, is [Y]",1
"The [X], who was able to close most, is [Y]",1
"The [X], who was an increase in the debt, is [Y]",1
"The [X], who reached point, is [Y]",1
"The [X], who faced share, is [Y]",1
"The [X], who was unable to sell bonds, is [Y]",1
"The [X], who was bought for 98, is [Y]",1
"The [X], who cost 39, is [Y]",1
"The [X], who doubled during the course, is [Y]",1
"The [X], who whipped us in the field, is [Y]",1
"The [X], who was whipped in the Department, is [Y]",1
"The [X], who was controversial, is [Y]",1
"The [X], who wanted themselves, is [Y]",1
"The [X], who was divisive, is [Y]",1
"The [X], who set tariffs, is [Y]",1
"The [X], who ran to fall a surplus, is [Y]",1
"The [X], who was the period, is [Y]",1
"The [X], who secured rights, is [Y]",1
"The [X], who rose from million people, is [Y]",1
"The [X], who was also at the forefront, is [Y]",1
"The [X], who gave the economy, is [Y]",1
"The [X], who set in motion, is [Y]",1
"The [X], who made the expenditures, is [Y]",1
"The [X], who created a rationale, is [Y]",1
"The [X], who provided a basis, is [Y]",1
"The [X], who led to regulation, is [Y]",1
"The [X], who became a responsibility of the government, is [Y]",1
"The [X], who broadened mandate, is [Y]",1
"The [X], who took visible, is [Y]",1
"The [X], who had the potential, is [Y]",1
"The [X], who did better over the years, is [Y]",1
"The [X], who involved attracting, is [Y]",1
"The [X], who produced instability, is [Y]",1
"The [X], who made to default, is [Y]",1
"The [X], who made some money, is [Y]",1
"The [X], who went down that path, is [Y]",1
"The [X], who put the lie, is [Y]",1
"The [X], who was consensus among elites, is [Y]",1
"The [X], who made to finance the taxes, is [Y]",1
"The [X], who was a formula, is [Y]",1
"The [X], who payed FOR WAR, is [Y]",1
"The [X], who was able to meet needs, is [Y]",1
"The [X], who came from taxes, is [Y]",2
"The [X], who grew from billion, is [Y]",1
"The [X], who ran surpluses for the decade, is [Y]",1
"The [X], who wanted willing to put the tax, is [Y]",1
"The [X], who spoke, is [Y]",1
"The [X], who contributed to the collapse, is [Y]",1
"The [X], who accentuated the stagnation, is [Y]",1
"The [X], who added to the ranks, is [Y]",1
"The [X], who cut the pay, is [Y]",1
"The [X], who required the deficits, is [Y]",1
"The [X], who demanded activity, is [Y]",1
"The [X], who introduced conscription, is [Y]",1
"The [X], who was underprepared, is [Y]",1
"The [X], who rose from billion, is [Y]",2
"The [X], who required a appropriation, is [Y]",1
"The [X], who soared from billion, is [Y]",1
"The [X], who remained above 39 percent, is [Y]",1
"The [X], who was already in motion, is [Y]",1
"The [X], who changed the relationship, is [Y]",1
"The [X], who saw the need, is [Y]",1
"The [X], who had a value, is [Y]",1
"The [X], who fell below value, is [Y]",1
"The [X], who created pressure, is [Y]",1
"The [X], who was to continue confidence, is [Y]",1
"The [X], who meant must have a budget, is [Y]",1
"The [X], who was mistaken for Hamilton, is [Y]",1
"The [X], who was one of the worlds, is [Y]",1
"The [X], who earned currency, is [Y]",1
"The [X], who was impenetrable to nonexperts, is [Y]",1
"The [X], who was a way from the compromises, is [Y]",1
"The [X], who was a moment of optimism, is [Y]",1
"The [X], who was the power, is [Y]",1
"The [X], who dared to plan a economy, is [Y]",1
"The [X], who stuck with the system, is [Y]",1
"The [X], who was complicated, is [Y]",1
"The [X], who was successful as the basis, is [Y]",1
"The [X], who contained the seeds, is [Y]",1
"The [X], who rose like a phoenix, is [Y]",1
"The [X], who confirmed to hold the vision, is [Y]",1
"The [X], who was obvious to access the line, is [Y]",1
"The [X], who needed to understand the gold, is [Y]",1
"The [X], who changed dramatically over the centuries, is [Y]",1
"The [X], who described as a store, is [Y]",1
"The [X], who was conducted on the basis, is [Y]",1
"The [X], who affected willing to use, is [Y]",1
"The [X], who minted coins with amounts, is [Y]",1
"The [X], who was elements, is [Y]",1
"The [X], who used substitutes, is [Y]",1
"The [X], who applied to governments, is [Y]",1
"The [X], who faced the temptation, is [Y]",1
"The [X], who was bad, is [Y]",3
"The [X], who had the problem, is [Y]",1
"The [X], who was hard to transact business, is [Y]",1
"The [X], who was a problem in the colonies, is [Y]",1
"The [X], who was a mélange including a coin, is [Y]",1
"The [X], who encouraged conducive to calculation, is [Y]",1
"The [X], who was media in England, is [Y]",1
"The [X], who settled bill, is [Y]",1
"The [X], who was pounds, is [Y]",1
"The [X], who worked the it, is [Y]",1
"The [X], who was a idea, is [Y]",2
"The [X], who was a thing, is [Y]",4
"The [X], who remained under control, is [Y]",1
"The [X], who was a alternative, is [Y]",1
"The [X], who argued for the creation, is [Y]",1
"The [X], who was traced back to 1729 essay, is [Y]",1
"The [X], who won a contract, is [Y]",1
"The [X], who seemed to helped the economy, is [Y]",1
"The [X], who imposed restrictions on currency, is [Y]",1
"The [X], who was seen as an imposition, is [Y]",1
"The [X], who was fitting to finance the War, is [Y]",1
"The [X], who ordered the mobilization, is [Y]",1
"The [X], who had no way, is [Y]",1
"The [X], who had to rely the bills, is [Y]",1
"The [X], who was easy to state, is [Y]",1
"The [X], who payed interest, is [Y]",2
"The [X], who was tender, is [Y]",1
"The [X], who was currency, is [Y]",1
"The [X], who declined to plummet, is [Y]",1
"The [X], who became worth, is [Y]",2
"The [X], who rose from 1.75, is [Y]",1
"The [X], who was a machine, is [Y]",1
"The [X], who payed to issue victuals, is [Y]",1
"The [X], who was a tax on everyone, is [Y]",1
"The [X], who got out control, is [Y]",1
"The [X], who argued in a study, is [Y]",1
"The [X], who polluted the equity, is [Y]",1
"The [X], who understood the consequences, is [Y]",1
"The [X], who had the money in the States, is [Y]",1
"The [X], who proposed to base the system, is [Y]",1
"The [X], who had advantages including stability, is [Y]",1
"The [X], who proposed ten dollar, is [Y]",1
"The [X], who was uncontroversial, is [Y]",1
"The [X], who reduced the price, is [Y]",1
"The [X], who coexisted with forms, is [Y]",1
"The [X], who was an leader in banking, is [Y]",1
"The [X], who wanted to paid delivery, is [Y]",1
"The [X], who gave the some, is [Y]",1
"The [X], who created an account, is [Y]",1
"The [X], who had to pay a piece, is [Y]",1
"The [X], who gave convertible on demand, is [Y]",1
"The [X], who was easier to use, is [Y]",1
"The [X], who served as a form, is [Y]",1
"The [X], who kept to redeem coins, is [Y]",1
"The [X], who held million, is [Y]",1
"The [X], who depended on the amount, is [Y]",2
"The [X], who raced to the window, is [Y]",1
"The [X], who attempted common in America, is [Y]",1
"The [X], who was convertible into gold, is [Y]",1
"The [X], who seemed to lend support, is [Y]",1
"The [X], who was limited to a system, is [Y]",1
"The [X], who was vulnerable to runs, is [Y]",1
"The [X], who led directly to the creation, is [Y]",1
"The [X], who gained power, is [Y]",1
"The [X], who had to have assets, is [Y]",1
"The [X], who served this market for debt, is [Y]",1
"The [X], who earned interest in the meantime, is [Y]",1
"The [X], who pooled deposits, is [Y]",1
"The [X], who helped the process, is [Y]",1
"The [X], who relied heavily on banks, is [Y]",1
"The [X], who took another step, is [Y]",1
"The [X], who issued convertible into bonds, is [Y]",1
"The [X], who used this chaos, is [Y]",1
"The [X], who helped finance, is [Y]",1
"The [X], who was only in 1879, is [Y]",1
"The [X], who was fixed at a amount, is [Y]",1
"The [X], who fluctuated depending growth, is [Y]",1
"The [X], who made debts, is [Y]",1
"The [X], who lost the election, is [Y]",1
"The [X], who became the backbone of the system, is [Y]",1
"The [X], who was fixed relative to each other, is [Y]",1
"The [X], who accumulated in the hands, is [Y]",1
"The [X], who reduced imports, is [Y]",1
"The [X], who was suspended during I, is [Y]",1
"The [X], who imploded scrambling, is [Y]",1
"The [X], who began to fail, is [Y]",1
"The [X], who prompted runs, is [Y]",1
"The [X], who acted as a accelerator, is [Y]",1
"The [X], who did to stop little, is [Y]",1
"The [X], who limited ability, is [Y]",1
"The [X], who was to tighten the supply, is [Y]",1
"The [X], who had critical, is [Y]",1
"The [X], who raised rates, is [Y]",1
"The [X], who spread around the world, is [Y]",1
"The [X], who raced holdings, is [Y]",1
"The [X], who had to fall, is [Y]",2
"The [X], who abandoned the standard, is [Y]",1
"The [X], who clung to the standard, is [Y]",1
"The [X], who avoided making, is [Y]",1
"The [X], who exchanged them for gold, is [Y]",1
"The [X], who was in the grip, is [Y]",1
"The [X], who declared holidays, is [Y]",1
"The [X], who declared to export a banks, is [Y]",1
"The [X], who pushed through the Act, is [Y]",1
"The [X], who coalesced around the Act, is [Y]",1
"The [X], who began to fall the prohibition, is [Y]",1
"The [X], who contained clauses, is [Y]",1
"The [X], who abrogated all clauses, is [Y]",1
"The [X], who was an act of default, is [Y]",1
"The [X], who was until January, is [Y]",1
"The [X], who destroyed the credit, is [Y]",1
"The [X], who fell from April, is [Y]",1
"The [X], who was suspended the grounds for panic, is [Y]",1
"The [X], who helped to recover the pressures, is [Y]",1
"The [X], who was suspended before without, is [Y]",1
"The [X], who was blamed for the age, is [Y]",1
"The [X], who was no consensus around the II, is [Y]",1
"The [X], who was the question before the delegates, is [Y]",1
"The [X], who was to rebuild Europe, is [Y]",1
"The [X], who was what kind, is [Y]",1
"The [X], who was to allow the assets, is [Y]",1
"The [X], who accumulated dollars, is [Y]",1
"The [X], who fixed currency, is [Y]",1
"The [X], who was willing to allow dollars, is [Y]",1
"The [X], who was able to do, is [Y]",1
"The [X], who provided to create a measure, is [Y]",1
"The [X], who had a vision, is [Y]",1
"The [X], who wanted wary of preeminence, is [Y]",1
"The [X], who had to give way, is [Y]",1
"The [X], who succeeded without the support, is [Y]",1
"The [X], who was likely to sell a pounds, is [Y]",1
"The [X], who was unwilling to allow an currency, is [Y]",1
"The [X], who was consistent with interests, is [Y]",1
"The [X], who provided the dimension, is [Y]",1
"The [X], who was a success, is [Y]",1
"The [X], who discouraged countries from wars, is [Y]",1
"The [X], who helped to accumulate exports, is [Y]",1
"The [X], who operated like a bank, is [Y]",1
"The [X], who was willing to accept dollars, is [Y]",1
"The [X], who began increasing, is [Y]",1
"The [X], who enjoyed growth, is [Y]",1
"The [X], who had critics, is [Y]",2
"The [X], who complained about the States, is [Y]",1
"The [X], who gave the opportunity, is [Y]",2
"The [X], who resisted this temptation, is [Y]",1
"The [X], who brought deficits, is [Y]",1
"The [X], who was demilitarization, is [Y]",1
"The [X], who made isolationism, is [Y]",1
"The [X], who said to a session, is [Y]",1
"The [X], who failed them, is [Y]",1
"The [X], who was evident to support both peoples, is [Y]",1
"The [X], who needed to fill dollars, is [Y]",1
"The [X], who surged after the outbreak, is [Y]",1
"The [X], who was willing to pay the end, is [Y]",1
"The [X], who refused to cut taxes, is [Y]",1
"The [X], who stayed more, is [Y]",1
"The [X], who began to change, is [Y]",1
"The [X], who lasted the it, is [Y]",1
"The [X], who was like a bank, is [Y]",1
"The [X], who was no lender of resort, is [Y]",1
"The [X], who took pains, is [Y]",1
"The [X], who was seen as a element, is [Y]",1
"The [X], who was the strength of the currency, is [Y]",1
"The [X], who was this, is [Y]",1
"The [X], who had weak, is [Y]",1
"The [X], who was nice to Spain, is [Y]",1
"The [X], who had weapons, is [Y]",1
"The [X], who was a constraint on policy, is [Y]",1
"The [X], who increased demand, is [Y]",1
"The [X], who had no exception, is [Y]",1
"The [X], who was important had increase a gap, is [Y]",1
"The [X], who made the case, is [Y]",1
"The [X], who subscribed to the theory, is [Y]",1
"The [X], who was confident could tune the economy, is [Y]",1
"The [X], who began campaigning, is [Y]",1
"The [X], who chose both, is [Y]",1
"The [X], who oversaw Americas, is [Y]",1
"The [X], who created to buy both Medicare, is [Y]",1
"The [X], who was skeptical about the cost, is [Y]",1
"The [X], who went to separate friends, is [Y]",1
"The [X], who rose since part, is [Y]",1
"The [X], who benefited from inflation, is [Y]",1
"The [X], who payed the debt, is [Y]",1
"The [X], who was inflated, is [Y]",1
"The [X], who increased own, is [Y]",1
"The [X], who continued to send dollars, is [Y]",1
"The [X], who produced the part of the system, is [Y]",1
"The [X], who produced deficits, is [Y]",1
"The [X], who began able to cash 35, is [Y]",1
"The [X], who had impact, is [Y]",2
"The [X], who protected did pay reserves, is [Y]",1
"The [X], who came on August, is [Y]",1
"The [X], who was the banker to the world, is [Y]",1
"The [X], who proposed to close the window, is [Y]",1
"The [X], who got the blame, is [Y]",1
"The [X], who wrote the editorial, is [Y]",1
"The [X], who closed the hostage in the hands, is [Y]",1
"The [X], who added some cuts, is [Y]",1
"The [X], who meant human, is [Y]",1
"The [X], who was a hedge against the animal, is [Y]",1
"The [X], who was devalued against currencies, is [Y]",1
"The [X], who needed no shift, is [Y]",1
"The [X], who accounted for 80 percent, is [Y]",1
"The [X], who was a time for the States, is [Y]",1
"The [X], who tightened to squeeze policy, is [Y]",1
"The [X], who came in the 1980s, is [Y]",1
"The [X], who won to cut the election, is [Y]",1
"The [X], who was the Act of 1981, is [Y]",1
"The [X], who climbed higher from 1983, is [Y]",1
"The [X], who made reliant on countries, is [Y]",1
"The [X], who depended on investors, is [Y]",1
"The [X], who needed the currency of choice, is [Y]",1
"The [X], who pushed the issue, is [Y]",1
"The [X], who wondered, is [Y]",1
"The [X], who coincided in the magnitude, is [Y]",1
"The [X], who implied a dependence, is [Y]",1
"The [X], who became a theme in Washington, is [Y]",1
"The [X], who scaped any consequences, is [Y]",1
"The [X], who pushed through legislation, is [Y]",1
"The [X], who became attractive as a store, is [Y]",1
"The [X], who contained risks, is [Y]",1
"The [X], who heightened the volatility, is [Y]",1
"The [X], who rushed into the countries, is [Y]",1
"The [X], who encouraged to borrow companies, is [Y]",1
"The [X], who began betting, is [Y]",1
"The [X], who went havoc, is [Y]",1
"The [X], who came with conditions, is [Y]",1
"The [X], who had effectiveness, is [Y]",1
"The [X], who decided to protect themselves, is [Y]",1
"The [X], who accumulated dollars as a way, is [Y]",1
"The [X], who invested those dollars, is [Y]",1
"The [X], who increased demand for assets, is [Y]",1
"The [X], who came to billion, is [Y]",1
"The [X], who increased to billion, is [Y]",1
"The [X], who was 2 percent of GDP—, is [Y]",1
"The [X], who reported to the IMF, is [Y]",1
"The [X], who became a source of financing, is [Y]",1
"The [X], who gave the line, is [Y]",1
"The [X], who pushed rates, is [Y]",1
"The [X], who was willing to buy assets, is [Y]",1
"The [X], who turned against you, is [Y]",1
"The [X], who decided dollars, is [Y]",1
"The [X], who benefited the States, is [Y]",1
"The [X], who meant Treasuries, is [Y]",1
"The [X], who inveighed against deficits, is [Y]",1
"The [X], who was a combination of rhetoric, is [Y]",1
"The [X], who measured the difference, is [Y]",1
"The [X], who was deficits, is [Y]",1
"The [X], who donted MATTER, is [Y]",1
"The [X], who was the leader, is [Y]",1
"The [X], who was unbalanced, is [Y]",1
"The [X], who increased damage to the economy, is [Y]",1
"The [X], who doomed to pressing generations, is [Y]",1
"The [X], who rose to 20 percent, is [Y]",1
"The [X], who found itself, is [Y]",1
"The [X], who continued the Brazil, is [Y]",1
"The [X], who was 1992, is [Y]",1
"The [X], who began with crisis, is [Y]",1
"The [X], who did some revenues, is [Y]",1
"The [X], who contributed to the deficits, is [Y]",1
"The [X], who kept pace with spending, is [Y]",1
"The [X], who exceeded a lot of money, is [Y]",1
"The [X], who was on the march, is [Y]",1
"The [X], who proved no match, is [Y]",1
"The [X], who was a theme among commentators, is [Y]",1
"The [X], who ended with the surpluses, is [Y]",1
"The [X], who fought over trillions, is [Y]",1
"The [X], who proved deficits, is [Y]",1
"The [X], who seemed to show deficits, is [Y]",1
"The [X], who was a point, is [Y]",2
"The [X], who took control of the Party, is [Y]",1
"The [X], who united conservatives, is [Y]",1
"The [X], who began to crumble, is [Y]",1
"The [X], who was a philosophy, is [Y]",1
"The [X], who attempted to remake all, is [Y]",1
"The [X], who spawned chaos, is [Y]",1
"The [X], who was foolish, is [Y]",1
"The [X], who sought to preserve the quo, is [Y]",1
"The [X], who was activists, is [Y]",1
"The [X], who was a force, is [Y]",1
"The [X], who accepted Security, is [Y]",1
"The [X], who wrote in 1954, is [Y]",1
"The [X], who heard of that party, is [Y]",1
"The [X], who was a group, is [Y]",1
"The [X], who was negligible, is [Y]",1
