template,frequency
"The [X], who payed rent, is [Y]",1
"The [X], who asked any disease, is [Y]",1
"The [X], who said aids, is [Y]",1
"The [X], who said Leprosy, is [Y]",1
"The [X], who swore on you, is [Y]",1
"The [X], who meant letting, is [Y]",1
"The [X], who gave chocolates, is [Y]",1
"The [X], who got 1 lac, is [Y]",1
"The [X], who ed always after money, is [Y]",1
"The [X], who started the show, is [Y]",1
"The [X], who got fast, is [Y]",1
"The [X], who went to narrate a story, is [Y]",1
"The [X], who lived a wifewithchildren, is [Y]",1
"The [X], who let the gas, is [Y]",2
"The [X], who filed a case, is [Y]",1
"The [X], who appealed in the Court, is [Y]",1
"The [X], who filed an appeal, is [Y]",1
"The [X], who ate Peas in quantities, is [Y]",1
"The [X], who said dogs, is [Y]",1
"The [X], who closed nose, is [Y]",1
"The [X], who accepted charge, is [Y]",1
"The [X], who made this, is [Y]",1
"The [X], who gave rise to problems, is [Y]",1
"The [X], who shit, is [Y]",1
"The [X], who stinked, is [Y]",1
"The [X], who mistook me for issues, is [Y]",1
"The [X], who needed this, is [Y]",1
"The [X], who went around the plant, is [Y]",1
"The [X], who was like that, is [Y]",1
"The [X], who searched for a place, is [Y]",1
"The [X], who mistook me for, is [Y]",1
"The [X], who held posts, is [Y]",1
"The [X], who knew the importance, is [Y]",1
"The [X], who stopped selling, is [Y]",1
"The [X], who gave one, is [Y]",3
"The [X], who smelt like seeds, is [Y]",1
"The [X], who was the nature of people, is [Y]",1
"The [X], who raised umpteen number, is [Y]",1
"The [X], who booked a room, is [Y]",1
"The [X], who went there on time, is [Y]",1
"The [X], who grabbed you like a hen, is [Y]",1
"The [X], who was like them, is [Y]",1
"The [X], who was right in front, is [Y]",1
"The [X], who crushed them, is [Y]",1
"The [X], who ground them into paste, is [Y]",1
"The [X], who brought the police, is [Y]",2
"The [X], who cost Rs.50, is [Y]",1
"The [X], who gave a bottle, is [Y]",1
"The [X], who gave 4 bottles, is [Y]",1
"The [X], who hit her, is [Y]",1
"The [X], who beat a girl, is [Y]",2
"The [X], who leaved you, is [Y]",1
"The [X], who ran with a girl, is [Y]",1
"The [X], who put her, is [Y]",1
"The [X], who went her, is [Y]",1
"The [X], who ran in the direction, is [Y]",1
"The [X], who held hand, is [Y]",1
"The [X], who beat him, is [Y]",2
"The [X], who tried to kill me, is [Y]",1
"The [X], who opened the lock, is [Y]",1
"The [X], who asked to stay him, is [Y]",1
"The [X], who looked like a hotel, is [Y]",1
"The [X], who ed possible, is [Y]",1
"The [X], who was a liar, is [Y]",1
"The [X], who fell in trap, is [Y]",1
"The [X], who tried this, is [Y]",1
"The [X], who teased a girl, is [Y]",1
"The [X], who asked name, is [Y]",2
"The [X], who put me, is [Y]",2
"The [X], who prevailed on justice, is [Y]",1
"The [X], who won in the end, is [Y]",1
"The [X], who lived in memories, is [Y]",1
"The [X], who was powerful, is [Y]",1
"The [X], who slapped wife, is [Y]",1
"The [X], who put me in jail, is [Y]",1
"The [X], who did at this age, is [Y]",1
"The [X], who knew him, is [Y]",2
"The [X], who appeared in channel, is [Y]",1
"The [X], who ed different, is [Y]",1
"The [X], who asked him, is [Y]",1
"The [X], who went to North, is [Y]",1
"The [X], who sold cereals by, is [Y]",1
"The [X], who took a saint, is [Y]",1
"The [X], who harassed women, is [Y]",1
"The [X], who stayed put with that, is [Y]",1
"The [X], who went blessings, is [Y]",1
"The [X], who harassed her, is [Y]",1
"The [X], who went to dogs, is [Y]",1
"The [X], who accepted you as a saint, is [Y]",1
"The [X], who indulged in sex, is [Y]",1
"The [X], who sold cereals, is [Y]",1
"The [X], who ed father, is [Y]",2
"The [X], who was the birds of the feather, is [Y]",1
"The [X], who bited me, is [Y]",1
"The [X], who ed a shot, is [Y]",1
"The [X], who locked him, is [Y]",1
"The [X], who beat him to pulp, is [Y]",1
"The [X], who lifted him, is [Y]",2
"The [X], who released you, is [Y]",1
"The [X], who ate body, is [Y]",1
"The [X], who was Jennifer, is [Y]",1
"The [X], who sealed affection, is [Y]",1
"The [X], who was swollen, is [Y]",1
"The [X], who dipped me in the vessel, is [Y]",1
"The [X], who was ashamed, is [Y]",2
"The [X], who spared him, is [Y]",1
"The [X], who was beaten on the day, is [Y]",1
"The [X], who was men, is [Y]",1
"The [X], who hit us in a way, is [Y]",1
"The [X], who was like me, is [Y]",1
"The [X], who knew nothing about him, is [Y]",1
"The [X], who was born, is [Y]",1
"The [X], who went to crush you, is [Y]",1
"The [X], who came honor, is [Y]",1
"The [X], who went for long, is [Y]",1
"The [X], who arranged him, is [Y]",1
"The [X], who was to go the her, is [Y]",1
"The [X], who got into trouble, is [Y]",2
"The [X], who bothered you, is [Y]",2
"The [X], who lived like others, is [Y]",1
"The [X], who punished anyone, is [Y]",1
"The [X], who had to do the penance, is [Y]",1
"The [X], who came home with an award, is [Y]",1
"The [X], who touched that, is [Y]",1
"The [X], who was worried about the jail, is [Y]",1
"The [X], who came flowing, is [Y]",1
"The [X], who asked forgiveness, is [Y]",1
"The [X], who forgot those things, is [Y]",1
"The [X], who finished asking, is [Y]",1
"The [X], who was after, is [Y]",1
"The [X], who was clue, is [Y]",1
"The [X], who lost peace, is [Y]",2
"The [X], who said me, is [Y]",1
"The [X], who lived in peace, is [Y]",1
"The [X], who begged to a fraud, is [Y]",1
"The [X], who felt bad for the jail, is [Y]",1
"The [X], who knew to which, is [Y]",1
"The [X], who went to tell this, is [Y]",1
"The [X], who sought pardon, is [Y]",3
"The [X], who went mad, is [Y]",1
"The [X], who knew about him, is [Y]",1
"The [X], who cheated me by, is [Y]",1
"The [X], who ed a fraud, is [Y]",1
"The [X], who spent Rs.75 for, is [Y]",1
"The [X], who agreed Ill, is [Y]",1
"The [X], who was an girl, is [Y]",1
"The [X], who roamed around, is [Y]",1
"The [X], who was the President, is [Y]",1
"The [X], who handed you, is [Y]",1
"The [X], who was enough for you, is [Y]",1
"The [X], who washed clothes, is [Y]",1
"The [X], who showed mercy, is [Y]",1
"The [X], who got release, is [Y]",1
"The [X], who took me, is [Y]",1
"The [X], who got this idea, is [Y]",2
"The [X], who was a sin, is [Y]",1
"The [X], who went to man, is [Y]",1
"The [X], who ruined a life, is [Y]",1
"The [X], who got in trouble, is [Y]",1
"The [X], who became common, is [Y]",1
"The [X], who got on feet, is [Y]",1
"The [X], who tried to brief him, is [Y]",1
"The [X], who briefed him, is [Y]",1
"The [X], who brought him, is [Y]",1
"The [X], who put me in the room, is [Y]",1
"The [X], who ed heart, is [Y]",2
"The [X], who sought hiswhereabouts, is [Y]",1
"The [X], who was in wilderness, is [Y]",1
"The [X], who was with it, is [Y]",1
"The [X], who was in hands, is [Y]",1
"The [X], who destined to face all, is [Y]",1
"The [X], who was ignorant about it, is [Y]",1
"The [X], who took leave, is [Y]",1
"The [X], who stayed to, is [Y]",1
"The [X], who put it, is [Y]",1
"The [X], who ed about to come, is [Y]",1
"The [X], who was a master, is [Y]",1
"The [X], who smoked in front, is [Y]",1
"The [X], who fixed him with a person, is [Y]",1
"The [X], who was with Chitthan, is [Y]",1
"The [X], who ed to bail him, is [Y]",1
"The [X], who was casual about it, is [Y]",1
"The [X], who spared you, is [Y]",1
"The [X], who begged to him, is [Y]",1
"The [X], who made arrangements for bail, is [Y]",1
"The [X], who revealed everything to the judge, is [Y]",1
"The [X], who took care of fields, is [Y]",1
"The [X], who asked for a job, is [Y]",1
"The [X], who came on behalf, is [Y]",1
"The [X], who knew consequences, is [Y]",1
"The [X], who mistook him, is [Y]",1
"The [X], who talked like that, is [Y]",2
"The [X], who got grateful to you, is [Y]",1
"The [X], who did the needful, is [Y]",1
"The [X], who allowed friendly with touts, is [Y]",1
"The [X], who did a business, is [Y]",1
"The [X], who went for a ride, is [Y]",1
"The [X], who leaved hand, is [Y]",1
"The [X], who gave watch, is [Y]",1
"The [X], who went to jail, is [Y]",2
"The [X], who saw us, is [Y]",1
"The [X], who cared for anyone, is [Y]",1
"The [X], who was changed, is [Y]",1
"The [X], who looked than, is [Y]",1
"The [X], who felt shy, is [Y]",2
"The [X], who thought of me, is [Y]",1
"The [X], who dreamt about me, is [Y]",1
"The [X], who dreamt in house, is [Y]",1
"The [X], who had college, is [Y]",1
"The [X], who said fever, is [Y]",1
"The [X], who came to the farm, is [Y]",1
"The [X], who ed to bailed, is [Y]",1
"The [X], who ed a smuggler of Cannabis, is [Y]",1
"The [X], who signed a bond, is [Y]",1
"The [X], who was a crow, is [Y]",1
"The [X], who poured some more, is [Y]",1
"The [X], who beared tortures, is [Y]",1
"The [X], who had any effect, is [Y]",1
"The [X], who was soul, is [Y]",1
"The [X], who thought drunk, is [Y]",1
"The [X], who liked you, is [Y]",1
"The [X], who reduced volume, is [Y]",1
"The [X], who liked one thing, is [Y]",1
"The [X], who started crying, is [Y]",1
"The [X], who seemed to crying, is [Y]",1
"The [X], who made hungry, is [Y]",1
"The [X], who was cooked something, is [Y]",1
"The [X], who shut sleep, is [Y]",1
"The [X], who had any sense, is [Y]",2
"The [X], who suited him, is [Y]",1
"The [X], who gave him, is [Y]",1
"The [X], who went to leave you, is [Y]",1
"The [X], who had drunk within limit, is [Y]",1
"The [X], who slept on stomach, is [Y]",1
"The [X], who tried to wake him, is [Y]",1
"The [X], who allowed him, is [Y]",1
"The [X], who sounded like music, is [Y]",1
"The [X], who listened to it, is [Y]",2
"The [X], who spread feathers, is [Y]",1
"The [X], who layed a therainbowhasbecomeanumbrella, is [Y]",1
"The [X], who floated in the air, is [Y]",1
"The [X], who was woven together with the bond, is [Y]",1
"The [X], who was blessed with hearts, is [Y]",1
"The [X], who was alone with no one, is [Y]",1
"The [X], who was solo in this world, is [Y]",1
"The [X], who was like the sky, is [Y]",1
"The [X], who gave riddles, is [Y]",1
"The [X], who knew the secret, is [Y]",1
"The [X], who understood this mystery, is [Y]",1
"The [X], who plucked the flowers, is [Y]",1
"The [X], who made a garland, is [Y]",1
"The [X], who swung holding, is [Y]",1
"The [X], who ran in search, is [Y]",1
"The [X], who was from department, is [Y]",1
"The [X], who ed from the department, is [Y]",1
"The [X], who spied on us, is [Y]",1
"The [X], who found place, is [Y]",1
"The [X], who struggled to send the goods, is [Y]",1
"The [X], who informed someone without any strain, is [Y]",1
"The [X], who ed the phone, is [Y]",1
"The [X], who wanted that phone, is [Y]",1
"The [X], who earned salary, is [Y]",1
"The [X], who eked livelihood, is [Y]",1
"The [X], who washed it, is [Y]",1
"The [X], who took this, is [Y]",2
"The [X], who thought who, is [Y]",1
"The [X], who was for, is [Y]",2
"The [X], who was for the being, is [Y]",2
"The [X], who discussed, is [Y]",1
"The [X], who got 2 pots, is [Y]",1
"The [X], who was full of blood, is [Y]",2
"The [X], who shouted, is [Y]",2
"The [X], who asked know, is [Y]",1
"The [X], who did nothing, is [Y]",1
"The [X], who burnt it, is [Y]",1
"The [X], who ed all, is [Y]",5
"The [X], who ruined life, is [Y]",1
"The [X], who ed the use, is [Y]",1
"The [X], who was senses, is [Y]",1
"The [X], who had a hunch, is [Y]",1
"The [X], who did one thing, is [Y]",1
"The [X], who took him to the station, is [Y]",1
"The [X], who wanted to expose everything, is [Y]",1
"The [X], who ed innocent, is [Y]",1
"The [X], who wanted to see the thestreets, is [Y]",1
"The [X], who cried, is [Y]",1
"The [X], who came to know, is [Y]",1
"The [X], who ed full of ash, is [Y]",1
"The [X], who went bath, is [Y]",1
"The [X], who threw it, is [Y]",1
"The [X], who took bath, is [Y]",1
"The [X], who poured on him, is [Y]",1
"The [X], who took that, is [Y]",1
"The [X], who threw them in the burnthem, is [Y]",1
"The [X], who smiled, is [Y]",2
"The [X], who blabbered, is [Y]",1
"The [X], who taught him, is [Y]",1
"The [X], who taught practises, is [Y]",1
"The [X], who ed this sister, is [Y]",1
"The [X], who said re leave this business, is [Y]",1
"The [X], who ended with generation, is [Y]",1
"The [X], who committed in a hurry, is [Y]",1
"The [X], who stayed hungry, is [Y]",1
"The [X], who looked at him, is [Y]",1
"The [X], who told to chuck you, is [Y]",1
"The [X], who brought a chariot, is [Y]",1
"The [X], who brought dowry, is [Y]",1
"The [X], who was a friend, is [Y]",1
"The [X], who brought pens, is [Y]",1
"The [X], who painted with hands, is [Y]",1
"The [X], who spoke with mouth, is [Y]",1
"The [X], who kept writing, is [Y]",2
"The [X], who shot a film, is [Y]",1
"The [X], who had a jug, is [Y]",1
"The [X], who stitched the clothes, is [Y]",1
"The [X], who wore them, is [Y]",1
"The [X], who came the thread, is [Y]",1
"The [X], who took hands, is [Y]",1
"The [X], who burst a cracker, is [Y]",1
"The [X], who shot in chasingusout, is [Y]",1
"The [X], who spread the rumour, is [Y]",1
"The [X], who ed that noise, is [Y]",1
"The [X], who chased them, is [Y]",1
"The [X], who ed the director, is [Y]",1
"The [X], who went costume, is [Y]",1
"The [X], who told the, is [Y]",1
"The [X], who learnt language, is [Y]",1
"The [X], who learnt makeEnglishfilms, is [Y]",1
"The [X], who took the car, is [Y]",1
"The [X], who turned into ashes, is [Y]",1
"The [X], who switched the phone, is [Y]",1
"The [X], who cut neck, is [Y]",1
"The [X], who gave these dates, is [Y]",1
"The [X], who finished the song, is [Y]",1
"The [X], who wanted to shoot, is [Y]",1
"The [X], who directed park, is [Y]",1
"The [X], who was in this situation, is [Y]",1
"The [X], who came in future, is [Y]",1
"The [X], who hated this, is [Y]",2
"The [X], who kidnapped are rape you, is [Y]",1
"The [X], who went to shoot them, is [Y]",1
"The [X], who knew about me, is [Y]",1
"The [X], who listened to this announcement, is [Y]",1
"The [X], who walked, is [Y]",1
"The [X], who roamed on the cycle, is [Y]",1
"The [X], who became after, is [Y]",1
"The [X], who tortured me like this, is [Y]",1
"The [X], who had sense, is [Y]",1
"The [X], who talked like this, is [Y]",1
"The [X], who gave an announcing, is [Y]",1
"The [X], who danced for, is [Y]",1
"The [X], who seemed bath, is [Y]",1
"The [X], who said beautiful, is [Y]",1
"The [X], who was brown, is [Y]",1
"The [X], who applied oil, is [Y]",1
"The [X], who said much, is [Y]",1
"The [X], who asked money from you, is [Y]",1
"The [X], who was seen you in theaters, is [Y]",1
"The [X], who saw man, is [Y]",1
"The [X], who translated it to her, is [Y]",1
"The [X], who asked to dance you, is [Y]",1
"The [X], who came to this place, is [Y]",1
"The [X], who said money, is [Y]",1
"The [X], who elected you as Minister, is [Y]",1
"The [X], who elected you as minister, is [Y]",1
"The [X], who became old, is [Y]",1
"The [X], who wanted to see dance, is [Y]",1
"The [X], who let souls, is [Y]",1
"The [X], who danced infront of people, is [Y]",2
"The [X], who fell at feet, is [Y]",1
"The [X], who gave lot of wealth, is [Y]",1
"The [X], who became pleasant, is [Y]",1
"The [X], who filled me with love, is [Y]",1
"The [X], who was by, is [Y]",1
"The [X], who kicked me, is [Y]",1
"The [X], who did me, is [Y]",1
"The [X], who acted smart with me, is [Y]",1
"The [X], who allowed hand, is [Y]",1
"The [X], who was so, is [Y]",1
"The [X], who went a look, is [Y]",1
"The [X], who became beautiful, is [Y]",2
"The [X], who was built victory, is [Y]",2
"The [X], who ed no order, is [Y]",1
"The [X], who attained salvation on, is [Y]",1
"The [X], who was the strength of soul, is [Y]",1
"The [X], who layed a path, is [Y]",1
"The [X], who was the knowledge, is [Y]",1
"The [X], who danced for song, is [Y]",1
"The [X], who played the song, is [Y]",1
"The [X], who danced, is [Y]",2
"The [X], who danced with Sakthi, is [Y]",1
"The [X], who had the talent, is [Y]",2
"The [X], who came the world, is [Y]",1
"The [X], who was lengthy, is [Y]",1
"The [X], who danced with GoddessSakthi, is [Y]",1
"The [X], who got autograph, is [Y]",1
"The [X], who came to Madras, is [Y]",1
"The [X], who put you in films, is [Y]",1
"The [X], who came at the time, is [Y]",1
"The [X], who kidnapped me, is [Y]",1
"The [X], who came here out interest, is [Y]",1
"The [X], who explained to him, is [Y]",1
"The [X], who received a complaint, is [Y]",1
"The [X], who told who, is [Y]",1
"The [X], who was satisfied, is [Y]",1
"The [X], who felt giddy, is [Y]",1
"The [X], who was world, is [Y]",1
"The [X], who ed no information about him, is [Y]",1
"The [X], who saw children, is [Y]",1
"The [X], who lodged a complaint, is [Y]",1
"The [X], who gave importance, is [Y]",2
"The [X], who asked about them, is [Y]",1
"The [X], who starred with a mouth, is [Y]",1
"The [X], who danced like her, is [Y]",1
"The [X], who was envious of dance, is [Y]",1
"The [X], who was the performer, is [Y]",1
"The [X], who knew cups, is [Y]",1
"The [X], who saw in house, is [Y]",1
"The [X], who had lot of medals, is [Y]",1
"The [X], who insulted friend, is [Y]",1
"The [X], who came here in search, is [Y]",1
"The [X], who quarrelled, is [Y]",1
"The [X], who went with her, is [Y]",1
"The [X], who liked to go you, is [Y]",1
"The [X], who liked to go him, is [Y]",1
"The [X], who bought 2 tickets, is [Y]",1
"The [X], who swore on child, is [Y]",1
"The [X], who told to beat you, is [Y]",1
"The [X], who pulled me, is [Y]",1
"The [X], who came to me, is [Y]",1
"The [X], who went with friends, is [Y]",1
"The [X], who started to kill bodies, is [Y]",1
"The [X], who tore mouth, is [Y]",1
"The [X], who put you in soup, is [Y]",1
"The [X], who was an order from collector, is [Y]",1
"The [X], who asked to interrogate me, is [Y]",1
"The [X], who sent him with me, is [Y]",1
"The [X], who said like this, is [Y]",1
"The [X], who wanted to see the collector, is [Y]",1
"The [X], who was classmate, is [Y]",1
"The [X], who asked to come him, is [Y]",1
"The [X], who asked to behave him, is [Y]",1
"The [X], who said to see the collector, is [Y]",1
"The [X], who made arrangements, is [Y]",1
"The [X], who asked like this, is [Y]",1
"The [X], who carried, is [Y]",1
"The [X], who shook hands, is [Y]",1
"The [X], who was nt like that, is [Y]",1
"The [X], who tried to dig the cases, is [Y]",1
"The [X], who was neighbours, is [Y]",1
"The [X], who was to burn corpses, is [Y]",1
"The [X], who was truthful, is [Y]",1
"The [X], who was nt like them, is [Y]",1
"The [X], who was orphans, is [Y]",1
"The [X], who obeyed him, is [Y]",1
"The [X], who cried drunk, is [Y]",1
"The [X], who was drunk, is [Y]",1
"The [X], who asked to meet you, is [Y]",1
"The [X], who got into the car, is [Y]",1
"The [X], who dared to give statement, is [Y]",1
"The [X], who minded job, is [Y]",1
"The [X], who settled in Maharashtra, is [Y]",1
"The [X], who was in demand, is [Y]",1
"The [X], who did that life, is [Y]",1
"The [X], who prepared cakes, is [Y]",1
"The [X], who was an person, is [Y]",1
"The [X], who gave respect, is [Y]",1
"The [X], who was a lawyer, is [Y]",1
"The [X], who made hay, is [Y]",1
"The [X], who gave much, is [Y]",1
"The [X], who was in distress, is [Y]",1
"The [X], who got nicely from him, is [Y]",1
"The [X], who leaved Chitthan, is [Y]",1
"The [X], who provoked proxy, is [Y]",1
"The [X], who asked me, is [Y]",1
"The [X], who made witnesses, is [Y]",1
"The [X], who surrendered yourself to opponent, is [Y]",1
"The [X], who asked to fall him, is [Y]",1
"The [X], who abused me, is [Y]",1
"The [X], who looked at fate, is [Y]",1
"The [X], who got a kick, is [Y]",1
"The [X], who went to Maharasthra, is [Y]",1
"The [X], who talked to Chitthan, is [Y]",1
"The [X], who was a problem, is [Y]",1
"The [X], who was that man, is [Y]",1
"The [X], who went to ogle, is [Y]",1
"The [X], who went in search, is [Y]",1
"The [X], who charmed him, is [Y]",2
"The [X], who filled the void, is [Y]",2
"The [X], who committed sins, is [Y]",1
"The [X], who believed in God, is [Y]",2
"The [X], who knew about you, is [Y]",1
"The [X], who allowed me, is [Y]",1
"The [X], who changed heart, is [Y]",1
"The [X], who ed a God, is [Y]",1
"The [X], who was changed heart, is [Y]",1
"The [X], who talked like an atheist, is [Y]",1
"The [X], who was Gods, is [Y]",1
"The [X], who was able to identify them, is [Y]",1
"The [X], who was hearts, is [Y]",1
"The [X], who was God, is [Y]",1
"The [X], who went the cycle, is [Y]",1
"The [X], who dropped her, is [Y]",2
"The [X], who obeyed me, is [Y]",1
"The [X], who was empty, is [Y]",1
"The [X], who was blind, is [Y]",1
"The [X], who was the way, is [Y]",2
"The [X], who was alright, is [Y]",1
"The [X], who ed age, is [Y]",1
"The [X], who made men, is [Y]",1
"The [X], who ed Sakthi, is [Y]",1
"The [X], who happened to her, is [Y]",1
"The [X], who opened mouth, is [Y]",1
"The [X], who went some water, is [Y]",1
"The [X], who had some water, is [Y]",1
"The [X], who went what, is [Y]",1
"The [X], who saw Sakthi, is [Y]",1
"The [X], who was brought him, is [Y]",1
"The [X], who went anywhere without, is [Y]",1
"The [X], who got the information, is [Y]",1
"The [X], who saw the body, is [Y]",1
"The [X], who said without, is [Y]",2
"The [X], who was close to him, is [Y]",1
"The [X], who came near him, is [Y]",1
"The [X], who allowed this dog, is [Y]",1
"The [X], who shed a drop, is [Y]",1
"The [X], who became God, is [Y]",1
"The [X], who touched him, is [Y]",2
"The [X], who leaved this place, is [Y]",2
"The [X], who took lot of pains, is [Y]",1
"The [X], who came body, is [Y]",1
"The [X], who saw it, is [Y]",1
"The [X], who went to close it, is [Y]",1
"The [X], who died tears, is [Y]",1
"The [X], who was in Demons, is [Y]",1
"The [X], who gave to ruin, is [Y]",1
"The [X], who came those evils, is [Y]",1
"The [X], who put an end, is [Y]",1
"The [X], who was born in a graveyard, is [Y]",1
"The [X], who chased us, is [Y]",2
"The [X], who smarted by the glow, is [Y]",1
"The [X], who was boiled revenge, is [Y]",1
"The [X], who blest him, is [Y]",1
"The [X], who destroyed all evil, is [Y]",1
"The [X], who had beings, is [Y]",1
"The [X], who took the vehicle, is [Y]",1
"The [X], who gave Sakthi, is [Y]",1
"The [X], who was a you, is [Y]",1
"The [X], who pleasured Pleasure, is [Y]",1
"The [X], who got to drive the car, is [Y]",1
"The [X], who got nerve, is [Y]",1
"The [X], who discovered a way, is [Y]",1
"The [X], who made alive, is [Y]",1
"The [X], who went na give you, is [Y]",1
"The [X], who had contacts in Mongolia, is [Y]",1
"The [X], who knocked those halos, is [Y]",1
"The [X], who used guns, is [Y]",1
"The [X], who was STRANGE, is [Y]",1
"The [X], who was the size of a woman, is [Y]",1
"The [X], who grew pressure, is [Y]",1
"The [X], who counted the ones, is [Y]",1
"The [X], who had to have a hysterectomy, is [Y]",1
"The [X], who planned married, is [Y]",1
"The [X], who wanted to have a baby, is [Y]",1
"The [X], who was out focus, is [Y]",1
"The [X], who ed the age as me, is [Y]",1
"The [X], who ed married, is [Y]",1
"The [X], who had a baby, is [Y]",1
"The [X], who ed ignorant of contraception, is [Y]",1
"The [X], who was precise, is [Y]",1
"The [X], who went to the lab, is [Y]",1
"The [X], who was worked, is [Y]",1
"The [X], who opened mind, is [Y]",1
"The [X], who was a friend of Kang, is [Y]",1
"The [X], who took all clothes, is [Y]",1
"The [X], who signed the consent, is [Y]",1
"The [X], who found, is [Y]",1
"The [X], who was dangerous to meet the messenger, is [Y]",1
"The [X], who was full of danger, is [Y]",1
"The [X], who let mom, is [Y]",1
"The [X], who was a burden like you, is [Y]",1
"The [X], who went after, is [Y]",1
"The [X], who was afraid of you, is [Y]",1
"The [X], who wanted trash, is [Y]",1
"The [X], who talked a encyclopedia, is [Y]",1
"The [X], who was addicted to anything, is [Y]",1
"The [X], who made a judgment, is [Y]",1
"The [X], who came from yourself, is [Y]",1
"The [X], who ed the dept, is [Y]",1
"The [X], who ed an inspection by the Health, is [Y]",1
"The [X], who was crazy because the guides, is [Y]",1
"The [X], who ed the name, is [Y]",1
"The [X], who disappeared with, is [Y]",1
"The [X], who made contact with Eunju, is [Y]",1
"The [X], who ed in a place, is [Y]",1
"The [X], who decreased, is [Y]",1
"The [X], who had surgery, is [Y]",1
"The [X], who depended on the person, is [Y]",1
"The [X], who was that place, is [Y]",1
"The [X], who said polite, is [Y]",1
"The [X], who thought a victim, is [Y]",1
"The [X], who sanctioned the center, is [Y]",1
"The [X], who was the place of remembrance, is [Y]",1
"The [X], who saw the funeral, is [Y]",1
"The [X], who hurt, is [Y]",1
"The [X], who made it past the phase, is [Y]",1
"The [X], who checked he, is [Y]",1
"The [X], who took measures, is [Y]",1
"The [X], who appreciated it, is [Y]",1
"The [X], who gave birth, is [Y]",2
"The [X], who liked to see baby, is [Y]",1
"The [X], who crossed later, is [Y]",1
"The [X], who swallowed pills, is [Y]",1
"The [X], who needed stability, is [Y]",1
"The [X], who was the time, is [Y]",1
"The [X], who needed to pay attention, is [Y]",1
"The [X], who shopped, is [Y]",1
"The [X], who knew what it, is [Y]",1
"The [X], who set, is [Y]",1
"The [X], who was to work, is [Y]",1
"The [X], who said hungry, is [Y]",1
"The [X], who looked at these bellflowers, is [Y]",1
"The [X], who was thick, is [Y]",1
"The [X], who ed sons, is [Y]",1
"The [X], who turned it, is [Y]",1
"The [X], who offered prayers, is [Y]",1
"The [X], who apologized for, is [Y]",1
"The [X], who went to sue wife, is [Y]",1
"The [X], who was WE, is [Y]",1
"The [X], who went sour, is [Y]",1
"The [X], who lived apart for a while, is [Y]",1
"The [X], who said we, is [Y]",1
"The [X], who held this, is [Y]",1
"The [X], who ed the matter, is [Y]",1
"The [X], who did to son, is [Y]",1
"The [X], who was a cop, is [Y]",1
"The [X], who called you, is [Y]",5
"The [X], who had to do something, is [Y]",1
"The [X], who liked mackerel, is [Y]",1
"The [X], who withdrew the suit, is [Y]",1
"The [X], who settled with her, is [Y]",1
"The [X], who moved here because me, is [Y]",1
"The [X], who was connected at this time, is [Y]",1
"The [X], who told her, is [Y]",1
"The [X], who told faint with love, is [Y]",1
"The [X], who came feelings, is [Y]",1
"The [X], who worked at the office, is [Y]",1
"The [X], who was Ami, is [Y]",1
"The [X], who got any answer, is [Y]",1
"The [X], who changed at any time, is [Y]",1
"The [X], who had to write letters, is [Y]",1
"The [X], who thought of her, is [Y]",1
"The [X], who stamped letters, is [Y]",2
"The [X], who wrote a letter, is [Y]",1
"The [X], who wrote me, is [Y]",1
"The [X], who wondered, is [Y]",1
"The [X], who changed address, is [Y]",1
"The [X], who took to marry letters, is [Y]",1
"The [X], who felt hard, is [Y]",1
"The [X], who felt steep, is [Y]",1
"The [X], who guessed it, is [Y]",1
"The [X], who became hard, is [Y]",1
"The [X], who realized something, is [Y]",1
"The [X], who was impossible to express feelings, is [Y]",1
"The [X], who was patient, is [Y]",1
"The [X], who failed to come, is [Y]",1
"The [X], who knew them, is [Y]",1
"The [X], who was confused, is [Y]",1
"The [X], who knew to accept feelings, is [Y]",1
"The [X], who was to try best, is [Y]",1
"The [X], who wanted to sleep, is [Y]",2
"The [X], who was thirsty, is [Y]",1
"The [X], who wanted the king of the swamp, is [Y]",1
"The [X], who had two heads, is [Y]",1
"The [X], who was fault, is [Y]",1
"The [X], who remembered that moocher, is [Y]",1
"The [X], who trashed place, is [Y]",1
"The [X], who tried to stop them, is [Y]",1
"The [X], who helped the guy, is [Y]",1
"The [X], who let a place, is [Y]",1
"The [X], who had him, is [Y]",1
"The [X], who did the dishes, is [Y]",1
"The [X], who was a cook, is [Y]",1
"The [X], who had to worry, is [Y]",1
"The [X], who slept with someone, is [Y]",1
"The [X], who beared it for a days, is [Y]",1
"The [X], who was hot, is [Y]",1
"The [X], who was sorrier to eun, is [Y]",1
"The [X], who went to bed, is [Y]",1
"The [X], who seemed depressed, is [Y]",1
"The [X], who payed attention, is [Y]",1
"The [X], who told anything, is [Y]",1
"The [X], who stressed with work, is [Y]",1
"The [X], who recommended a shrink, is [Y]",1
"The [X], who tried something, is [Y]",1
"The [X], who stemmed from a lack, is [Y]",1
"The [X], who was the cure for depression, is [Y]",1
"The [X], who relieved stress, is [Y]",1
"The [X], who was perfect for aerobics, is [Y]",1
"The [X], who liked this groove, is [Y]",1
"The [X], who cleaned I, is [Y]",1
"The [X], who came out place, is [Y]",1
"The [X], who asked to believe me, is [Y]",1
"The [X], who was alone in the room, is [Y]",1
"The [X], who said gay, is [Y]",1
"The [X], who liked women, is [Y]",1
"The [X], who was nothing between us, is [Y]",1
"The [X], who shit in pants, is [Y]",1
