template,frequency
"The [X], who was an species, is [Y]",1
"The [X], who improved the welfare, is [Y]",1
"The [X], who was stones, is [Y]",1
"The [X], who was made a brilliance, is [Y]",1
"The [X], who was graded based clarity, is [Y]",1
"The [X], who referred to the absence, is [Y]",2
"The [X], who was blemishes, is [Y]",1
"The [X], who was those, is [Y]",2
"The [X], who reflected light, is [Y]",1
"The [X], who referred to the size, is [Y]",1
"The [X], who was equal to 0.2 grams, is [Y]",1
"The [X], who said to sell a ring, is [Y]",1
"The [X], who examined the diamond, is [Y]",1
"The [X], who weighed the diamond, is [Y]",1
"The [X], who provided you with a certificate, is [Y]",2
"The [X], who was used to sell the diamond, is [Y]",1
"The [X], who supposed a jeweler, is [Y]",1
"The [X], who came across a necklace, is [Y]",1
"The [X], who was unsure of the quality, is [Y]",1
"The [X], who examined the diamonds, is [Y]",1
"The [X], who weighed the diamonds, is [Y]",1
"The [X], who was used to negotiate a price, is [Y]",1
"The [X], who bought diamonds, is [Y]",1
"The [X], who was a venture, is [Y]",2
"The [X], who explored to evaluate the factors, is [Y]",1
"The [X], who meant potential for growth, is [Y]",1
"The [X], who impacted a success, is [Y]",1
"The [X], who had an time, is [Y]",1
"The [X], who was obsolete, is [Y]",1
"The [X], who was an consideration, is [Y]",1
"The [X], who was vulnerable to changes, is [Y]",1
"The [X], who had to evaluating a understanding, is [Y]",1
"The [X], who was some investment, is [Y]",1
"The [X], who was the advantage, is [Y]",1
"The [X], who was technology, is [Y]",1
"The [X], who planned to grow, is [Y]",1
"The [X], who had a strategy, is [Y]",1
"The [X], who was the health, is [Y]",1
"The [X], who was the valuation, is [Y]",1
"The [X], who was trading at a premium, is [Y]",1
"The [X], who was any headwinds, is [Y]",1
"The [X], who was a example of a company, is [Y]",1
"The [X], who sought decisions, is [Y]",1
"The [X], who struggled to keep, is [Y]",1
"The [X], who was a player in the market, is [Y]",1
"The [X], who made likely to succeed decisions, is [Y]",1
"The [X], who participated in the competition, is [Y]",1
"The [X], who was the theme, is [Y]",2
"The [X], who was the prizes, is [Y]",2
"The [X], who was open to all poets, is [Y]",2
"The [X], who was a theme for each competition, is [Y]",1
"The [X], who included money, is [Y]",1
"The [X], who received 1000, is [Y]",1
"The [X], who increased over time, is [Y]",2
"The [X], who received lower, is [Y]",1
"The [X], who was an anthology, is [Y]",1
"The [X], who served as a collection, is [Y]",1
"The [X], who was an organization, is [Y]",3
"The [X], who was a collection of poems, is [Y]",1
"The [X], who was a factor for disease, is [Y]",1
"The [X], who referred to the killer, is [Y]",1
"The [X], who led to problems, is [Y]",2
"The [X], who experienced any symptoms, is [Y]",1
"The [X], who experienced headaches, is [Y]",1
"The [X], who worked with you, is [Y]",1
"The [X], who was the force of blood, is [Y]",1
"The [X], who was measured in millimeters, is [Y]",1
"The [X], who was measured a device, is [Y]",1
"The [X], who was placed around arm, is [Y]",1
"The [X], who released the nurse, is [Y]",1
"The [X], who was called the sound, is [Y]",1
"The [X], who was defined as a pressure, is [Y]",1
"The [X], who was changes, is [Y]",1
"The [X], who exercised, is [Y]",1
"The [X], who limited consumption, is [Y]",1
"The [X], who prescribed to lower medication, is [Y]",1
"The [X], who was types of medications, is [Y]",1
"The [X], who remembered to consult any treatment, is [Y]",1
"The [X], who understood the operations, is [Y]",1
"The [X], who was the operation of, is [Y]",1
"The [X], who was 5, is [Y]",1
"The [X], who was 10, is [Y]",3
"The [X], who was 6 4, is [Y]",1
"The [X], who was ÷, is [Y]",2
"The [X], who was 8, is [Y]",2
"The [X], who was 15, is [Y]",1
"The [X], who was read as multiply, is [Y]",1
"The [X], who was 6 3, is [Y]",1
"The [X], who was 8 5, is [Y]",1
"The [X], who was 12 7, is [Y]",1
"The [X], who was the operation of one another, is [Y]",1
"The [X], who was 15 3, is [Y]",1
"The [X], who was 20 4, is [Y]",1
"The [X], who was 6, is [Y]",1
"The [X], who learnt about the operations, is [Y]",1
"The [X], who was essential for the world, is [Y]",1
"The [X], who improved mathematicians, is [Y]",1
"The [X], who provided you with the information, is [Y]",1
"The [X], who was the demand, is [Y]",1
"The [X], who was jobs, is [Y]",1
"The [X], who hired professionals, is [Y]",1
"The [X], who was available in Raleigh, is [Y]",1
"The [X], who was the differences, is [Y]",1
"The [X], who was suited for skills, is [Y]",1
"The [X], who was the jobs, is [Y]",1
"The [X], who used to find boards, is [Y]",1
"The [X], who looked for jobs, is [Y]",1
"The [X], who networked, is [Y]",1
"The [X], who networked with professionals, is [Y]",1
"The [X], who was some strategies for Raleigh, is [Y]",1
"The [X], who included in resume, is [Y]",1
"The [X], who made resume, is [Y]",1
"The [X], who included in letter, is [Y]",1
"The [X], who expected during a interview, is [Y]",1
"The [X], who prepared for a interview, is [Y]",1
"The [X], who was some questions for jobs, is [Y]",1
"The [X], who required understanding, is [Y]",2
"The [X], who kept trying, is [Y]",1
"The [X], who learnt about Assessment, is [Y]",1
"The [X], who was Assessment, is [Y]",1
"The [X], who was to identify impacts, is [Y]",1
"The [X], who included consulting with stakeholders, is [Y]",1
"The [X], who included information about the impacts, is [Y]",1
"The [X], who was made to the report, is [Y]",1
"The [X], who was an process in the project, is [Y]",1
"The [X], who was put in place, is [Y]",1
"The [X], who was conducted the impacts, is [Y]",1
"The [X], who identified ways, is [Y]",1
"The [X], who worked towards the projects, is [Y]",1
"The [X], who introduced the lesson, is [Y]",1
"The [X], who wrote answers, is [Y]",1
"The [X], who was designed to protect rights, is [Y]",1
"The [X], who explained that part of the system, is [Y]",1
"The [X], who was the court in the country, is [Y]",1
"The [X], who handled cases, is [Y]",2
"The [X], who concluded to reflect the lesson, is [Y]",1
"The [X], who encouraged the citizens, is [Y]",1
"The [X], who began to grasp the complexity, is [Y]",1
"The [X], who was essential for date, is [Y]",1
"The [X], who included fixes, is [Y]",1
"The [X], who needed updates, is [Y]",1
"The [X], who experienced bugs, is [Y]",1
"The [X], who said an iPhone, is [Y]",1
"The [X], who received notifications about updates, is [Y]",1
"The [X], who experienced issues, is [Y]",1
"The [X], who had access to features, is [Y]",2
"The [X], who made available to take updates, is [Y]",1
"The [X], who was a concept in theology, is [Y]",1
"The [X], who was central to the Christians, is [Y]",1
"The [X], who was the Trinity, is [Y]",1
"The [X], who was the belief, is [Y]",1
"The [X], who was essential to understanding, is [Y]",1
"The [X], who related to the Bible, is [Y]",1
"The [X], who was taught in the Bible, is [Y]",1
"The [X], who addrest prayers, is [Y]",1
"The [X], who was the Bible, is [Y]",1
"The [X], who was true, is [Y]",2
"The [X], who testified to the character, is [Y]",1
"The [X], who was essential for Christians, is [Y]",1
"The [X], who learnt more about the character, is [Y]",1
"The [X], who explored the purpose, is [Y]",1
"The [X], who was to examine aspects, is [Y]",1
"The [X], who included 40 women, is [Y]",1
"The [X], who had a presence, is [Y]",1
"The [X], who benefited from a assessment, is [Y]",1
"The [X], who was designed to focus pain, is [Y]",1
"The [X], who demonstrated the need, is [Y]",1
"The [X], who provided to manage care, is [Y]",1
"The [X], who was Economics, is [Y]",1
"The [X], who referred to the quantity, is [Y]",1
"The [X], who was three types of systems, is [Y]",1
"The [X], who was based on customs, is [Y]",1
"The [X], who controlled all aspects, is [Y]",1
"The [X], who gained insights into, is [Y]",1
"The [X], who helped informed, is [Y]",1
"The [X], who became unsafe for consumption, is [Y]",1
"The [X], who was important to store leftovers, is [Y]",1
"The [X], who provided an environment, is [Y]",1
"The [X], who was crucial to store leftovers, is [Y]",1
"The [X], who divided leftovers into portions, is [Y]",1
"The [X], who divided it into containers, is [Y]",1
"The [X], who helped to reduce the risk, is [Y]",2
"The [X], who helped to cool leftovers, is [Y]",2
"The [X], who immersed food in water, is [Y]",1
"The [X], who helped to cool the food, is [Y]",2
"The [X], who covered the containers, is [Y]",1
"The [X], who refrigerated leftovers, is [Y]",1
"The [X], who was important to divide leftovers, is [Y]",1
"The [X], who was the containers, is [Y]",1
"The [X], who was an part of safety, is [Y]",1
"The [X], who remembered to divide leftovers, is [Y]",1
"The [X], who was an process in the industry, is [Y]",1
"The [X], who learnt about the Programme, is [Y]",2
"The [X], who was to introduce students, is [Y]",1
"The [X], who was Evaluation, is [Y]",1
"The [X], who was to improve outcomes, is [Y]",1
"The [X], who used a process, is [Y]",1
"The [X], who encouraged to prevent the use, is [Y]",1
"The [X], who was presented in a presentation, is [Y]",1
"The [X], who was an process in healthcare, is [Y]",1
"The [X], who played safe, is [Y]",1
"The [X], who learnt about an example, is [Y]",1
"The [X], who activated Brain, is [Y]",1
"The [X], who got sleep, is [Y]",1
"The [X], who remembered to prioritize health, is [Y]",1
"The [X], who used to activate the techniques, is [Y]",1
"The [X], who was a warship, is [Y]",1
"The [X], who served as a airbase, is [Y]",1
"The [X], who was essential for territories, is [Y]",1
"The [X], who was two types of carriers, is [Y]",1
"The [X], who relied on turbines, is [Y]",1
"The [X], who travelled aircraft, is [Y]",1
"The [X], who had components, is [Y]",1
"The [X], who included launch, is [Y]",1
"The [X], who had a crew, is [Y]",1
"The [X], who made assets, is [Y]",1
"The [X], who served as centers, is [Y]",1
"The [X], who was the Reagan, is [Y]",1
"The [X], who was the Elizabeth, is [Y]",1
"The [X], who was tools for territories, is [Y]",1
"The [X], who covered the principles, is [Y]",3
"The [X], who was the process of an film, is [Y]",1
"The [X], who was open, is [Y]",1
"The [X], who was the size of the opening, is [Y]",1
"The [X], who was the sensitivity of the sensor, is [Y]",1
"The [X], who included lines, is [Y]",1
"The [X], who was an element of photography, is [Y]",1
"The [X], who enhanced the mood, is [Y]",1
"The [X], who was the source of light, is [Y]",1
"The [X], who applied the theory, is [Y]",1
"The [X], who set camera, is [Y]",1
"The [X], who took photos of a subject, is [Y]",1
"The [X], who used to ensure a tripod, is [Y]",1
"The [X], who applied the rule, is [Y]",1
"The [X], who looked for lines, is [Y]",1
"The [X], who used to create light, is [Y]",1
"The [X], who used reflectors, is [Y]",1
"The [X], who worked best for photos, is [Y]",1
"The [X], who did images, is [Y]",1
"The [X], who learnt from this exercise, is [Y]",1
"The [X], who was important to have skills, is [Y]",1
"The [X], who followed the rules, is [Y]",1
"The [X], who produced photos, is [Y]",1
"The [X], who created photographs, is [Y]",1
"The [X], who continued to improve skills, is [Y]",1
"The [X], who was the process of the organization, is [Y]",1
"The [X], who was essential to optimize the resources, is [Y]",1
"The [X], who was a hotel, is [Y]",1
"The [X], who assigned tasks, is [Y]",1
"The [X], who controlled resources, is [Y]",2
"The [X], who was in a plant, is [Y]",1
"The [X], who planned the process, is [Y]",1
"The [X], who was essential for the success, is [Y]",1
"The [X], who learnt to analyze a text, is [Y]",1
"The [X], who was to read the text, is [Y]",1
"The [X], who looked for any themes, is [Y]",1
"The [X], who was the importance of values, is [Y]",1
"The [X], who was the idea, is [Y]",2
"The [X], who was important to analyze text, is [Y]",1
"The [X], who identified look, is [Y]",1
"The [X], who emphasized the need, is [Y]",1
"The [X], who considered useful, is [Y]",1
"The [X], who looked for a director, is [Y]",1
"The [X], who received a resume, is [Y]",1
"The [X], who identified important to them, is [Y]",1
"The [X], who helped the fit for organization, is [Y]",1
"The [X], who learnt to analyze text, is [Y]",1
"The [X], who understood the decisions, is [Y]",2
"The [X], who represented the value, is [Y]",1
"The [X], who was called equivalence, is [Y]",1
"The [X], who represented the fraction, is [Y]",1
"The [X], who represented equivalent to each other, is [Y]",1
"The [X], who was an concept in mathematics, is [Y]",1
"The [X], who allowed a value, is [Y]",1
"The [X], who was applied to types, is [Y]",1
"The [X], who improved solvers, is [Y]",1
"The [X], who was Management, is [Y]",1
"The [X], who involved monitoring, is [Y]",1
"The [X], who was essential for businesses, is [Y]",1
"The [X], who established trust, is [Y]",1
"The [X], who used to streamline tools, is [Y]",1
"The [X], who was types of platforms, is [Y]",1
"The [X], who knew audience, is [Y]",1
"The [X], who understood interests, is [Y]",2
"The [X], who established a schedule, is [Y]",1
"The [X], who used images, is [Y]",1
"The [X], who monitored, is [Y]",1
"The [X], who checked accounts, is [Y]",1
"The [X], who taught to evaluate you, is [Y]",1
"The [X], who referred to changes, is [Y]",3
"The [X], who was analyzed data, is [Y]",1
"The [X], who helped likely to experience areas, is [Y]",1
"The [X], who tended to appreciate, is [Y]",1
"The [X], who offered willing to take returns, is [Y]",1
"The [X], who drove markets, is [Y]",1
"The [X], who tended to fall, is [Y]",1
"The [X], who referred to the value, is [Y]",1
"The [X], who referred to any additions, is [Y]",1
"The [X], who determined value, is [Y]",1
"The [X], who considered investments, is [Y]",1
"The [X], who required analysis, is [Y]",1
"The [X], who remembered to do research, is [Y]",1
"The [X], who did research, is [Y]",1
"The [X], who was an part of society, is [Y]",1
"The [X], who supposed to recycle a bottle, is [Y]",1
"The [X], who was to clean the bottle, is [Y]",1
"The [X], who took the bottle, is [Y]",1
"The [X], who was washed any dirt, is [Y]",1
"The [X], who was melted can make products, is [Y]",1
"The [X], who recycled, is [Y]",1
"The [X], who reduced preserve, is [Y]",1
"The [X], who reduced can conserve the need, is [Y]",1
"The [X], who was some materials, is [Y]",1
"The [X], who included paper, is [Y]",1
"The [X], who was recycled reduce, is [Y]",1
"The [X], who learnt about Botânico, is [Y]",1
"The [X], who was a monument, is [Y]",2
"The [X], who was one of the houses, is [Y]",1
"The [X], who was popular during the century, is [Y]",1
"The [X], who underwent a renovation, is [Y]",1
"The [X], who was significant to the city, is [Y]",2
"The [X], who represented the history, is [Y]",1
"The [X], who was an example of the architecture, is [Y]",1
"The [X], who came to Marques, is [Y]",1
"The [X], who learnt more about the history, is [Y]",1
"The [X], who involved combining, is [Y]",1
"The [X], who was an tool for the them, is [Y]",1
"The [X], who was a method of inquiry, is [Y]",1
"The [X], who involved integrating, is [Y]",1
"The [X], who provided a perspective, is [Y]",1
"The [X], who enhanced creativity, is [Y]",1
"The [X], who improved the quality, is [Y]",2
"The [X], who facilitated collaboration, is [Y]",1
"The [X], who increased the relevance, is [Y]",1
"The [X], who was applicable in fields, is [Y]",1
"The [X], who combined biology, is [Y]",1
"The [X], who involved abstractions, is [Y]",1
"The [X], who applied analysis, is [Y]",1
"The [X], who used to analyze algorithms, is [Y]",1
"The [X], who identified connections between fields, is [Y]",1
"The [X], who synthesized ideas, is [Y]",1
"The [X], who questioned assumptions, is [Y]",1
"The [X], who was essential in research, is [Y]",1
"The [X], who respected each others, is [Y]",1
"The [X], who was open to feedback, is [Y]",1
"The [X], who was a tool for them, is [Y]",1
"The [X], who gained a perspective, is [Y]",1
"The [X], who had applications in fields, is [Y]",1
"The [X], who required successful, is [Y]",1
"The [X], who was responsible for a portion, is [Y]",2
"The [X], who was companies like Kapdaa, is [Y]",1
"The [X], who learnt about fashion, is [Y]",1
"The [X], who was Fashion, is [Y]",2
"The [X], who included using, is [Y]",2
"The [X], who was important to reduce waste, is [Y]",1
"The [X], who reduced this waste, is [Y]",1
"The [X], who contributed to Fashion, is [Y]",1
"The [X], who worked with designers, is [Y]",1
"The [X], who gave a lease, is [Y]",1
"The [X], who was examples of fashion, is [Y]",1
"The [X], who used cotton, is [Y]",1
"The [X], who used materials, is [Y]",2
"The [X], who was an step towards a future, is [Y]",1
"The [X], who was one company, is [Y]",1
"The [X], who helped to promote a future, is [Y]",1
"The [X], who was a type of clothing, is [Y]",3
"The [X], who was Wear, is [Y]",1
"The [X], who was done by the legs, is [Y]",1
"The [X], who wore works by the legs, is [Y]",1
"The [X], who was done by a ankle, is [Y]",1
"The [X], who helped the process of blood, is [Y]",1
"The [X], who was beneficial, is [Y]",2
"The [X], who improved swelling, is [Y]",1
"The [X], who helped to prevent clots, is [Y]",1
"The [X], who helped to reduce fatigue, is [Y]",1
"The [X], who provided can reduce support, is [Y]",1
"The [X], who benefited from Wear, is [Y]",1
"The [X], who benefited from the use, is [Y]",2
"The [X], who used to improve wear, is [Y]",1
"The [X], who was beneficial for people, is [Y]",1
"The [X], who helped to reduce swelling, is [Y]",1
"The [X], who was an time for families, is [Y]",1
"The [X], who was stressful, is [Y]",2
"The [X], who learnt to plan a vacation, is [Y]",1
"The [X], who researched the destination, is [Y]",1
"The [X], who was essential to research the destination, is [Y]",1
"The [X], who looked for information, is [Y]",1
"The [X], who helped aware of any issues, is [Y]",1
"The [X], who determined can spend much, is [Y]",1
"The [X], who was essential to choose a place, is [Y]",1
"The [X], who was essential to pack light, is [Y]",1
"The [X], who packed the essentials, is [Y]",1
"The [X], who packed for the weather, is [Y]",1
"The [X], who checked the forecast, is [Y]",1
"The [X], who packed clothing, is [Y]",2
"The [X], who made sure to pack the medications, is [Y]",1
"The [X], who packed kits, is [Y]",1
"The [X], who stayed alert, is [Y]",1
"The [X], who avoided carrying, is [Y]",1
"The [X], who followed laws, is [Y]",1
"The [X], who respected the laws, is [Y]",1
"The [X], who helped any issues, is [Y]",1
"The [X], who used sense, is [Y]",2
"The [X], who avoided cautious, is [Y]",1
"The [X], who required preparation, is [Y]",1
"The [X], who was skills, is [Y]",5
"The [X], who was the willingness, is [Y]",1
"The [X], who was crucial for any field, is [Y]",1
"The [X], who helped motivated, is [Y]",1
"The [X], who enabled to learn us, is [Y]",1
"The [X], who demonstrated the power, is [Y]",1
"The [X], who found wo trying ways, is [Y]",1
"The [X], who faced one of the personalities, is [Y]",1
"The [X], who developed a mindset, is [Y]",1
"The [X], who surrounded yourself with influences, is [Y]",1
"The [X], who felt discouraged after a test, is [Y]",1
"The [X], who developed persistence, is [Y]",1
"The [X], who faced rejections, is [Y]",1
"The [X], who developed pushing, is [Y]",1
"The [X], who required to achieve dedication, is [Y]",1
"The [X], who was crucial for profession, is [Y]",1
"The [X], who included developing, is [Y]",1
"The [X], who was important in family, is [Y]",1
"The [X], who involved listening, is [Y]",1
"The [X], who led lives, is [Y]",1
"The [X], who understood Reform, is [Y]",1
"The [X], who was a topic in the US, is [Y]",1
"The [X], who was Reform, is [Y]",1
"The [X], who was one example of reform, is [Y]",1
"The [X], who aimed to provide coverage, is [Y]",1
"The [X], who affected groups, is [Y]",1
"The [X], who did thanks, is [Y]",1
"The [X], who was denied coverage, is [Y]",1
"The [X], who saw subsidies, is [Y]",1
"The [X], who was the arguments, is [Y]",1
"The [X], who was Gastronomy, is [Y]",1
"The [X], who encompassed the science, is [Y]",1
"The [X], who allowed the history, is [Y]",1
"The [X], who was types of gastronomy, is [Y]",1
"The [X], who used to create gastronomy, is [Y]",2
"The [X], who used healthier, is [Y]",1
"The [X], who used to trace gastronomy, is [Y]",1
"The [X], who was an field of study, is [Y]",1
"The [X], who appreciated the history, is [Y]",1
"The [X], who was essential in the arts, is [Y]",1
"The [X], who created satisfying, is [Y]",1
"The [X], who was the importance of resistance, is [Y]",1
"The [X], who was unique to each product, is [Y]",1
"The [X], who was assigned software, is [Y]",1
"The [X], who was unique to a product, is [Y]",1
"The [X], who was types of codes, is [Y]",1
"The [X], who represented a piece, is [Y]",1
"The [X], who was essential for tracking, is [Y]",1
"The [X], who was some codes, is [Y]",1
"The [X], who overcame them, is [Y]",1
"The [X], who learnt to make a Sandwich, is [Y]",1
"The [X], who was easy to follow, is [Y]",1
"The [X], who impressed family, is [Y]",2
"The [X], who added the shrimp, is [Y]",2
"The [X], who removed from heat, is [Y]",1
"The [X], who added the butter, is [Y]",1
"The [X], who added the parsley, is [Y]",1
"The [X], who stirred, is [Y]",1
"The [X], who placed the pieces, is [Y]",1
"The [X], who baked for 8 minutes, is [Y]",1
"The [X], who spread the mayonnaise, is [Y]",1
"The [X], who served, is [Y]",2
"The [X], who was a recipe, is [Y]",1
"The [X], who customized the ingredients, is [Y]",2
"The [X], who used in salads, is [Y]",1
"The [X], who understood Potentials, is [Y]",1
"The [X], who learnt about potentials, is [Y]",1
"The [X], who focussed on two types, is [Y]",1
"The [X], who helped sentences, is [Y]",2
"The [X], who was Potentials, is [Y]",1
"The [X], who was measured electrodes, is [Y]",1
"The [X], who helped the information, is [Y]",1
"The [X], who was used in grammar, is [Y]",1
"The [X], who was called the clause, is [Y]",1
"The [X], who used to ask questions, is [Y]",1
"The [X], who was tall, is [Y]",1
"The [X], who was John, is [Y]",3
"The [X], who used to ask a construction, is [Y]",1
"The [X], who contained a verb, is [Y]",1
"The [X], who saw the movie, is [Y]",1
"The [X], who produced potentials, is [Y]",1
"The [X], who produced a potential, is [Y]",2
"The [X], who was stronger than the potential, is [Y]",1
"The [X], who was weaker than the potential, is [Y]",1
"The [X], who was potentials, is [Y]",1
"The [X], who was informed about events, is [Y]",2
"The [X], who learnt to read a newspaper, is [Y]",1
"The [X], who had sections, is [Y]",1
"The [X], who was some sections, is [Y]",1
"The [X], who was the page of the newspaper, is [Y]",1
"The [X], who was the titles of the articles, is [Y]",1
"The [X], who was written in letters, is [Y]",1
"The [X], who was the sentence of the article, is [Y]",1
"The [X], who was the name of the journalist, is [Y]",1
"The [X], who was the part of the article, is [Y]",1
"The [X], who was the end of the article, is [Y]",1
"The [X], who understood the Language, is [Y]",1
"The [X], who used familiar to everyone, is [Y]",1
"The [X], who expressed the view, is [Y]",1
"The [X], who was a article, is [Y]",1
"The [X], who was a type of journalism, is [Y]",1
"The [X], who was the process of the information, is [Y]",1
"The [X], who looked for the idea, is [Y]",1
"The [X], who identified the sources, is [Y]",1
"The [X], who considered the perspective, is [Y]",2
"The [X], who thought about the point, is [Y]",1
"The [X], who compared, is [Y]",1
"The [X], who asked afraid to ask questions, is [Y]",2
"The [X], who became a reader, is [Y]",1
"The [X], who remembered to question what, is [Y]",1
"The [X], who was Insurance, is [Y]",2
"The [X], who was types of insurance, is [Y]",1
"The [X], who covered damage to property, is [Y]",1
"The [X], who provided a payment, is [Y]",1
"The [X], who bought a net, is [Y]",1
"The [X], who agreed to cover risks, is [Y]",1
"The [X], who based on the likelihood, is [Y]",1
"The [X], who helped ruin, is [Y]",1
"The [X], who helped able to afford care, is [Y]",1
"The [X], who provided security, is [Y]",1
"The [X], who was an tool for events, is [Y]",1
"The [X], who was a part of any operations, is [Y]",2
"The [X], who involved acquiring, is [Y]",1
"The [X], who consisted of stages, is [Y]",1
"The [X], who involved researching, is [Y]",1
"The [X], who involved issuing, is [Y]",1
"The [X], who involved awarding, is [Y]",1
"The [X], who was the process of standards, is [Y]",1
"The [X], who involved efficient, is [Y]",1
"The [X], who assessed the efficiency, is [Y]",1
"The [X], who examined accurate, is [Y]",1
"The [X], who considered to purchase a example, is [Y]",1
"The [X], who followed the process, is [Y]",2
"The [X], who identified need, is [Y]",1
"The [X], who issued an RFP, is [Y]",1
"The [X], who evaluated the proposals, is [Y]",1
"The [X], who negotiated the terms, is [Y]",2
"The [X], who awarded the contract, is [Y]",1
"The [X], who managed the contract, is [Y]",1
"The [X], who minimized risks, is [Y]",1
"The [X], who taught you about law, is [Y]",1
"The [X], who was a set of rules, is [Y]",1
"The [X], who was designed fair, is [Y]",1
"The [X], who investigated complaints, is [Y]",1
"The [X], who was the Rights, is [Y]",1
"The [X], who had rights, is [Y]",1
"The [X], who included free from discrimination, is [Y]",1
"The [X], who was the Responsibilities, is [Y]",1
"The [X], who had responsibilities under law, is [Y]",1
"The [X], who included paying, is [Y]",1
"The [X], who protected Rights, is [Y]",1
"The [X], who was important for everyone, is [Y]",1
"The [X], who was fair, is [Y]",1
"The [X], who protected yourself, is [Y]",2
"The [X], who sold 500 worth, is [Y]",1
"The [X], who recorded this transaction, is [Y]",1
"The [X], who recorded the cost, is [Y]",1
"The [X], who recorded any expenses, is [Y]",1
"The [X], who wanted to determine income, is [Y]",1
"The [X], who needed to calculate revenue, is [Y]",1
"The [X], who needed to adjust, is [Y]",1
"The [X], who used to make this information, is [Y]",1
"The [X], who covered 70 %, is [Y]",1
"The [X], who was the importance of conservation, is [Y]",1
"The [X], who protected habitats, is [Y]",1
"The [X], who raised awareness, is [Y]",1
"The [X], who learnt to problems, is [Y]",1
"The [X], who encouraged to participate people, is [Y]",1
"The [X], who was the construction of an aquarium, is [Y]",1
"The [X], who featured life, is [Y]",1
"The [X], who was the implementation of practices, is [Y]",1
"The [X], who helped preserve, is [Y]",2
"The [X], who worked towards a future, is [Y]",1
"The [X], who learnt about cars, is [Y]",2
"The [X], who was able to identify cars, is [Y]",1
"The [X], who was known for design, is [Y]",1
"The [X], who was produced in the 1800s, is [Y]",1
"The [X], who was produced in the 1920s, is [Y]",1
"The [X], who represented to show the latest, is [Y]",1
"The [X], who was known for features, is [Y]",1
"The [X], who was designed functional to inspire awe, is [Y]",1
"The [X], who included accents, is [Y]",1
"The [X], who designed with attention, is [Y]",1
"The [X], who represented a time, is [Y]",2
"The [X], who was seen as works, is [Y]",1
"The [X], who covered valuable, is [Y]",1
"The [X], who had able to appreciate a understanding, is [Y]",1
"The [X], who was essential for the software, is [Y]",2
"The [X], who taught to develop you, is [Y]",1
"The [X], who helped in the software, is [Y]",2
"The [X], who reduced the number, is [Y]",1
"The [X], who made changes, is [Y]",1
"The [X], who involved reviewing, is [Y]",1
"The [X], who reduced stable, is [Y]",1
"The [X], who involved prioritizing, is [Y]",1
"The [X], who reduced the rate, is [Y]",3
"The [X], who included reviews, is [Y]",1
"The [X], who helped in the change, is [Y]",1
"The [X], who helped in improvement, is [Y]",1
"The [X], who was some challenges in, is [Y]",1
"The [X], who was Energy, is [Y]",2
"The [X], who was harnessed through methods, is [Y]",1
"The [X], who worked by electricity, is [Y]",1
"The [X], who was made electrons, is [Y]",1
"The [X], who flowed through the cell, is [Y]",1
"The [X], who was used to charge batteries, is [Y]",1
"The [X], who included renewability, is [Y]",1
"The [X], who included the cost, is [Y]",1
"The [X], who made right for us, is [Y]",2
"The [X], who allowed goals, is [Y]",1
"The [X], who led to performance, is [Y]",1
"The [X], who used to schedule a planner, is [Y]",2
"The [X], who broke tasks, is [Y]",1
"The [X], who used to motivate a system, is [Y]",1
"The [X], who used to block headphones, is [Y]",1
"The [X], who created a group, is [Y]",1
"The [X], who took a break, is [Y]",1
"The [X], who prioritized tasks, is [Y]",1
"The [X], who broke assignments, is [Y]",1
"The [X], who blocked noise, is [Y]",1
"The [X], who explored to apply the concept, is [Y]",1
"The [X], who involved thinking, is [Y]",1
"The [X], who encouraged to think us, is [Y]",1
"The [X], who used to come creativity, is [Y]",2
"The [X], who used to express creativity, is [Y]",1
"The [X], who used to find creativity, is [Y]",1
"The [X], who related to thinking, is [Y]",1
"The [X], who helped effective, is [Y]",1
"The [X], who allowed perspectives, is [Y]",1
"The [X], who found solutions, is [Y]",1
"The [X], who evaluated effective, is [Y]",1
"The [X], who was tools for professionals, is [Y]",2
"The [X], who was a form of guidance, is [Y]",2
"The [X], who was designed to help areas, is [Y]",1
"The [X], who was useful may provide a guidance, is [Y]",1
"The [X], who helped aware of strengths, is [Y]",1
"The [X], who helped solutions, is [Y]",1
"The [X], who was provided goals, is [Y]",1
"The [X], who involved a group, is [Y]",1
"The [X], who was a form of supervision, is [Y]",1
"The [X], who helped heights, is [Y]",1
"The [X], who was Computing, is [Y]",1
"The [X], who was the delivery of services, is [Y]",1
"The [X], who scaled to invest resources, is [Y]",1
"The [X], who reduced costs, is [Y]",1
"The [X], who enabled to access users, is [Y]",1
"The [X], who provided a solution, is [Y]",1
"The [X], who had secure than premises, is [Y]",1
"The [X], who was three types of services, is [Y]",1
"The [X], who included services, is [Y]",2
"The [X], who included can build services, is [Y]",1
"The [X], who used to stream Services, is [Y]",1
"The [X], who used to store AWS, is [Y]",1
"The [X], who used to process Platform, is [Y]",1
"The [X], who leveraged competitive in economy, is [Y]",1
"The [X], who learnt about business, is [Y]",2
"The [X], who explored to start what, is [Y]",1
"The [X], who was Business, is [Y]",1
"The [X], who was small, is [Y]",1
"The [X], who was to make a profit, is [Y]",1
"The [X], who was Entrepreneurship, is [Y]",3
"The [X], who was creative to take risks, is [Y]",1
"The [X], who was able to think, is [Y]",1
"The [X], who was willing to take risks, is [Y]",2
"The [X], who changed able to adapt, is [Y]",1
"The [X], who said to start a business, is [Y]",1
