template,frequency
"The [X], who accessed this docket, is [Y]",1
"The [X], who raised Awareness of the Impacts, is [Y]",1
"The [X], who presented this data, is [Y]",1
"The [X], who updated estimates, is [Y]",1
"The [X], who represented a reduction, is [Y]",1
"The [X], who estimated the number, is [Y]",1
"The [X], who fell to 24,000, is [Y]",1
"The [X], who was 13,000 deaths per year, is [Y]",1
"The [X], who fell to 7,500 deaths, is [Y]",1
"The [X], who reflected the success, is [Y]",1
"The [X], who dropped Dioxide, is [Y]",1
"The [X], who was achieved through the doubling, is [Y]",1
"The [X], who saved 11,000 lives, is [Y]",1
"The [X], who persisted in the court, is [Y]",1
"The [X], who showed some areas, is [Y]",1
"The [X], who clicked on state, is [Y]",1
"The [X], who saw More of Work, is [Y]",1
"The [X], who returned to Scotland, is [Y]",1
"The [X], who was the example of 15 engines, is [Y]",1
"The [X], who was set aside for preservation, is [Y]",1
"The [X], who worked for the railways, is [Y]",1
"The [X], who seemed a form for every transaction, is [Y]",1
"The [X], who had to filled, is [Y]",1
"The [X], who issued tickets, is [Y]",1
"The [X], who had to balance takings, is [Y]",1
"The [X], who had jobs, is [Y]",1
"The [X], who had to meet every train, is [Y]",1
"The [X], who issued tickets for the trains, is [Y]",1
"The [X], who swept the platforms, is [Y]",1
"The [X], who helped the parcels, is [Y]",1
"The [X], who got 3 years, is [Y]",1
"The [X], who was sentenced to three years, is [Y]",1
"The [X], who was reduced to 10 months, is [Y]",1
"The [X], who was released in the courtroom, is [Y]",1
"The [X], who was found spray, is [Y]",1
"The [X], who qualified the offense, is [Y]",1
"The [X], who was expected to held, is [Y]",1
"The [X], who slashed arm, is [Y]",1
"The [X], who announced an trial, is [Y]",1
"The [X], who resulted in imprisonment, is [Y]",1
"The [X], who was confined to apartment, is [Y]",1
"The [X], who had to undergo treatment, is [Y]",1
"The [X], who was deported Belarus, is [Y]",1
"The [X], who brought the world, is [Y]",1
"The [X], who felt smarter, is [Y]",1
"The [X], who said Fisher, is [Y]",1
"The [X], who tended to conflate knowledge, is [Y]",1
"The [X], who searched online for a website, is [Y]",1
"The [X], who received the answer, is [Y]",1
"The [X], who ratted knowledge, is [Y]",1
"The [X], who provided text, is [Y]",1
"The [X], who said Keil, is [Y]",1
"The [X], who recalled stupider by the hour, is [Y]",1
"The [X], who was pronounced, is [Y]",1
"The [X], who realized unplugged, is [Y]",1
"The [X], who went to named the character, is [Y]",1
"The [X], who was a blend of style, is [Y]",1
"The [X], who was a time for politics, is [Y]",1
"The [X], who took place in an time, is [Y]",1
"The [X], who was centered around the life, is [Y]",1
"The [X], who met Diana, is [Y]",1
"The [X], who ended upset, is [Y]",1
"The [X], who was focused on the making, is [Y]",1
"The [X], who had an lesbian, is [Y]",1
"The [X], who uncovered documents, is [Y]",1
"The [X], who was filled with all things, is [Y]",1
"The [X], who felt like an way, is [Y]",1
"The [X], who was any doubt, is [Y]",1
"The [X], who was at the Q&A, is [Y]",1
"The [X], who was wistful, is [Y]",1
"The [X], who came a it, is [Y]",1
"The [X], who was a Cheerleader, is [Y]",1
"The [X], who included women of color, is [Y]",1
"The [X], who felt vital to the conversations, is [Y]",1
"The [X], who screened on March, is [Y]",1
"The [X], who was a hashtag on Instagram, is [Y]",1
"The [X], who celebrated bodies at all, is [Y]",1
"The [X], who featured a version, is [Y]",1
"The [X], who was proud of accomplishments, is [Y]",1
"The [X], who seemed the intention, is [Y]",1
"The [X], who was to say milestones, is [Y]",1
"The [X], who was harmful as the narrative, is [Y]",1
"The [X], who made cool, is [Y]",1
"The [X], who was at the Integration, is [Y]",1
"The [X], who tackled the Problem, is [Y]",1
"The [X], who held nephew, is [Y]",1
"The [X], who sought to promote unity, is [Y]",1
"The [X], who recalled much, is [Y]",1
"The [X], who followed an escape, is [Y]",1
"The [X], who started banging, is [Y]",1
"The [X], who was terrified, is [Y]",1
"The [X], who was impossible to breathe, is [Y]",1
"The [X], who was born in 1967, is [Y]",1
"The [X], who lived through the horrors, is [Y]",1
"The [X], who said Rabia, is [Y]",2
"The [X], who became the norm, is [Y]",1
"The [X], who spoke English, is [Y]",1
"The [X], who led to establish Nasimi, is [Y]",1
"The [X], who displaced every highest, is [Y]",1
"The [X], who reached the West, is [Y]",1
"The [X], who was unable to remain, is [Y]",2
"The [X], who was fraught with dangers, is [Y]",1
"The [X], who ended at the country, is [Y]",1
"The [X], who was unforgiving, is [Y]",1
"The [X], who rejected on bases, is [Y]",1
"The [X], who stretched for longer, is [Y]",1
"The [X], who allowed undecided, is [Y]",1
"The [X], who was often of quality, is [Y]",1
"The [X], who ran against a set, is [Y]",2
"The [X], who forced qualified, is [Y]",1
"The [X], who was victims of prejudice, is [Y]",1
"The [X], who was isolation, is [Y]",2
"The [X], who aimed to help this support, is [Y]",1
"The [X], who worked to create the father, is [Y]",1
"The [X], who studied for a PhD, is [Y]",2
"The [X], who won a Award, is [Y]",2
"The [X], who was a focus on empowerment, is [Y]",1
"The [X], who offered a asset, is [Y]",1
"The [X], who offered aid on the front, is [Y]",1
"The [X], who offered guidance on housing, is [Y]",1
"The [X], who placed on women, is [Y]",1
"The [X], who convened to study English, is [Y]",1
"The [X], who featured a blog, is [Y]",1
"The [X], who had bases in Hounslow, is [Y]",1
"The [X], who did work in Afghanistan, is [Y]",1
"The [X], who lied in unity, is [Y]",1
"The [X], who was provided with access, is [Y]",1
"The [X], who aimed to create this feeling, is [Y]",1
"The [X], who was a editor, is [Y]",1
"The [X], who was any wonder, is [Y]",1
"The [X], who was the perception of the victim, is [Y]",1
"The [X], who was easy to manufacture proof, is [Y]",1
"The [X], who was easy to sell the remedies, is [Y]",1
"The [X], who was a attack, is [Y]",1
"The [X], who was crucial to establish this, is [Y]",1
"The [X], who wanted part of society, is [Y]",1
"The [X], who was good to acknowlege, is [Y]",1
"The [X], who went the mile, is [Y]",1
"The [X], who received Education, is [Y]",1
"The [X], who received Ranking, is [Y]",1
"The [X], who received a ranking, is [Y]",1
"The [X], who attributed the schools, is [Y]",1
"The [X], who was the push, is [Y]",1
"The [X], who found deficient, is [Y]",1
"The [X], who was eliminated to push students, is [Y]",1
"The [X], who received support, is [Y]",1
"The [X], who thought the classes, is [Y]",1
"The [X], who was pigeonholed, is [Y]",1
"The [X], who was responsible for deficiencies, is [Y]",1
"The [X], who was able to reduce the number, is [Y]",1
"The [X], who planned to continue the Academy, is [Y]",1
"The [X], who went to say children, is [Y]",1
"The [X], who ed a difference in the thinking, is [Y]",1
"The [X], who thought of themselves, is [Y]",1
"The [X], who had a master in subject, is [Y]",1
"The [X], who was strict to manage schools, is [Y]",1
"The [X], who was able to fund positions, is [Y]",1
"The [X], who had a attitude, is [Y]",1
"The [X], who got content, is [Y]",1
"The [X], who was OK, is [Y]",1
"The [X], who commended the work, is [Y]",1
"The [X], who was a four, is [Y]",1
"The [X], who showed hard, is [Y]",1
"The [X], who announced the Countdown with Olbermann, is [Y]",1
"The [X], who knew Much, is [Y]",1
"The [X], who was an moment in the context, is [Y]",1
"The [X], who ended contract, is [Y]",1
"The [X], who was this evening, is [Y]",1
"The [X], who had a networks, is [Y]",1
"The [X], who denied anything, is [Y]",1
"The [X], who refused to work contract, is [Y]",1
"The [X], who was ODonnell in slot, is [Y]",1
"The [X], who stayed in slot, is [Y]",1
"The [X], who needed a makeover, is [Y]",1
"The [X], who had two years, is [Y]",1
"The [X], who knew at this point, is [Y]",1
"The [X], who was a viewer, is [Y]",1
"The [X], who hoped to paraphrase the off, is [Y]",1
"The [X], who wished luck, is [Y]",1
"The [X], who lost 1/3 of Audience, is [Y]",2
"The [X], who was a flash in the pan, is [Y]",1
"The [X], who had to keep himself, is [Y]",1
"The [X], who ran out ideas, is [Y]",1
"The [X], who fretted for Beck, is [Y]",1
"The [X], who was made millions, is [Y]",1
"The [X], who put ratings, is [Y]",1
"The [X], who was impressive would have them, is [Y]",1
"The [X], who looked Beck, is [Y]",1
"The [X], who averaged million viewers, is [Y]",1
"The [X], who trended, is [Y]",1
"The [X], who wanted nothing, is [Y]",1
"The [X], who was less to purchase a time, is [Y]",1
"The [X], who had to offer the advertisers, is [Y]",1
"The [X], who added to that equation, is [Y]",1
"The [X], who was ratings, is [Y]",1
"The [X], who posted to get the type, is [Y]",1
"The [X], who was back from vacation, is [Y]",1
"The [X], who liked to Compare Experience, is [Y]",1
"The [X], who filed under Commentary, is [Y]",9
"The [X], who travelled stockpiles, is [Y]",1
"The [X], who cited to limit record, is [Y]",1
"The [X], who had in this area, is [Y]",1
"The [X], who was an contestant like Palin, is [Y]",1
"The [X], who tended vacuous, is [Y]",1
"The [X], who had to accomplish years, is [Y]",1
"The [X], who had to show, is [Y]",1
"The [X], who was in office, is [Y]",1
"The [X], who was a crisis, is [Y]",1
"The [X], who used to bailout money, is [Y]",1
"The [X], who thought a screw, is [Y]",1
"The [X], who gave a waterboard, is [Y]",1
"The [X], who knew anything about cars, is [Y]",1
"The [X], who convinced me, is [Y]",1
"The [X], who needed what, is [Y]",1
"The [X], who handled Christian, is [Y]",1
"The [X], who thought to tell him, is [Y]",1
"The [X], who got to tell the truth, is [Y]",1
"The [X], who went to hell, is [Y]",1
"The [X], who said the priest, is [Y]",1
"The [X], who contributed backing, is [Y]",1
"The [X], who had uniforms, is [Y]",1
"The [X], who collected stamps, is [Y]",1
"The [X], who needed stamps, is [Y]",1
"The [X], who was the epitome of everything, is [Y]",1
"The [X], who was a Edition, is [Y]",1
"The [X], who added tag, is [Y]",1
"The [X], who had influence, is [Y]",1
"The [X], who chastised me for understatement, is [Y]",1
"The [X], who decided to keep this, is [Y]",1
"The [X], who sked a answer, is [Y]",1
"The [X], who pointed to three names, is [Y]",1
"The [X], who was amoral, is [Y]",1
"The [X], who found to convince face, is [Y]",1
"The [X], who heard Limbaughs, is [Y]",1
"The [X], who was an impossibility, is [Y]",1
"The [X], who made quixotic, is [Y]",1
"The [X], who was a disability, is [Y]",1
"The [X], who was impossible to be, is [Y]",1
"The [X], who lied to themselves, is [Y]",1
"The [X], who was Prosecuted for Terrorism, is [Y]",1
"The [X], who snapped to kill last, is [Y]",1
"The [X], who battled with each other, is [Y]",1
"The [X], who believed any of the guff, is [Y]",1
"The [X], who surrendered to enemies, is [Y]",1
"The [X], who killed kids, is [Y]",1
"The [X], who turned the country, is [Y]",1
"The [X], who read this at Matters, is [Y]",1
"The [X], who was a disagreement, is [Y]",1
"The [X], who was a crime, is [Y]",1
"The [X], who became legal, is [Y]",1
"The [X], who had one rats, is [Y]",1
"The [X], who was referred to German, is [Y]",1
"The [X], who ed given, is [Y]",1
"The [X], who knew before …, is [Y]",1
"The [X], who guessed like many, is [Y]",1
"The [X], who had a flash, is [Y]",1
"The [X], who had any credibility, is [Y]",1
"The [X], who organized this thing, is [Y]",1
"The [X], who thought some demonstrators, is [Y]",1
"The [X], who was responsible for that, is [Y]",1
"The [X], who was disingenuous, is [Y]",1
"The [X], who saw the protests, is [Y]",1
"The [X], who went to start III, is [Y]",1
"The [X], who ed a lot of Americanism, is [Y]",1
"The [X], who was a lot of statements, is [Y]",1
"The [X], who was the activists, is [Y]",1
"The [X], who had folks, is [Y]",1
"The [X], who went proud about heritage, is [Y]",1
"The [X], who knew anything, is [Y]",1
"The [X], who went to wave the flag, is [Y]",1
"The [X], who went to get, is [Y]",2
"The [X], who used kids as demonstrators, is [Y]",1
"The [X], who knew re throw nothing, is [Y]",1
"The [X], who seemed an edge to these protestors, is [Y]",1
"The [X], who let are secede you, is [Y]",1
"The [X], who had this as a possibility, is [Y]",1
"The [X], who created the conditions, is [Y]",1
"The [X], who wanted a movement, is [Y]",1
"The [X], who made to read, is [Y]",1
"The [X], who blest the Child, is [Y]",1
"The [X], who was an inverse of Marxism, is [Y]",1
"The [X], who was a theology, is [Y]",1
"The [X], who was thumbs, is [Y]",1
"The [X], who was war, is [Y]",1
"The [X], who brought a ruin, is [Y]",1
"The [X], who was the refuge of opportunists, is [Y]",1
"The [X], who refused to use money, is [Y]",1
"The [X], who reneged on contract, is [Y]",1
"The [X], who received what, is [Y]",1
"The [X], who was still out a job, is [Y]",1
"The [X], who existed in the boardroom, is [Y]",1
"The [X], who corrected it, is [Y]",1
"The [X], who let a page, is [Y]",1
"The [X], who spelt security, is [Y]",1
"The [X], who was prepared to move, is [Y]",1
"The [X], who owned place, is [Y]",1
"The [X], who took care of itself, is [Y]",1
"The [X], who had to Do, is [Y]",1
"The [X], who beat Edition, is [Y]",1
"The [X], who tried the particle of evidence, is [Y]",1
"The [X], who presented a example, is [Y]",1
"The [X], who rose to power, is [Y]",1
"The [X], who said was fill this contact, is [Y]",1
"The [X], who occurred between Blagojevich, is [Y]",1
"The [X], who said this none, is [Y]",1
"The [X], who had with Emanuel, is [Y]",1
"The [X], who distracted Obama from the crisis, is [Y]",1
"The [X], who happened to seat, is [Y]",1
"The [X], who got to fill it, is [Y]",1
"The [X], who was to make, is [Y]",1
"The [X], who ed one leap of pull, is [Y]",1
"The [X], who was Matthews, is [Y]",1
"The [X], who said about Matthews, is [Y]",1
"The [X], who was to attract men, is [Y]",1
"The [X], who was some questions, is [Y]",1
"The [X], who saw the way, is [Y]",1
"The [X], who took the association, is [Y]",1
"The [X], who was questions about everyone, is [Y]",1
"The [X], who tried to make, is [Y]",2
"The [X], who had to conflate the eyeshade, is [Y]",1
"The [X], who thwarted scheme, is [Y]",1
"The [X], who was Sidoti of the Press, is [Y]",1
"The [X], who was thankful for me, is [Y]",1
"The [X], who said on King, is [Y]",1
"The [X], who palled around with reelection, is [Y]",1
"The [X], who spoke of Sarah, is [Y]",1
"The [X], who ed a dame, is [Y]",1
"The [X], who thought the her, is [Y]",1
"The [X], who thought sex, is [Y]",1
"The [X], who thought the copy, is [Y]",1
"The [X], who remembered clever, is [Y]",1
"The [X], who softened matter, is [Y]",1
"The [X], who wondered what Position, is [Y]",1
"The [X], who was a existence, is [Y]",1
"The [X], who took note of punchbowl, is [Y]",1
"The [X], who tossed It in the Potpourri, is [Y]",1
"The [X], who knew the Plain, is [Y]",1
"The [X], who spent 273,000, is [Y]",1
"The [X], who mentioned the rumor, is [Y]",1
"The [X], who ed position, is [Y]",1
"The [X], who payed more than the value, is [Y]",1
"The [X], who was richer than 95 %, is [Y]",1
"The [X], who linked fortune, is [Y]",1
"The [X], who was held to the standard, is [Y]",1
"The [X], who forgot to read the ad, is [Y]",1
"The [X], who pled Guilty to a Spy, is [Y]",1
"The [X], who pled guilty, is [Y]",2
"The [X], who deployed him in the country, is [Y]",1
"The [X], who knew as Yeo, is [Y]",1
"The [X], who was a national, is [Y]",2
"The [X], who directed to create Yeo, is [Y]",1
"The [X], who was to target the employees, is [Y]",1
"The [X], who appropriated the name, is [Y]",1
"The [X], who dealt with relations, is [Y]",1
"The [X], who received resumes, is [Y]",1
"The [X], who was among the majority, is [Y]",1
"The [X], who forwarded the resumes, is [Y]",1
"The [X], who was done with an motive, is [Y]",1
"The [X], who used a website, is [Y]",1
"The [X], who directed to employ him, is [Y]",1
"The [X], who included people, is [Y]",1
"The [X], who was recruited data, is [Y]",1
"The [X], who transferred to the government, is [Y]",1
"The [X], who conducted the investigation, is [Y]",1
"The [X], who entered plea, is [Y]",1
"The [X], who violated 18 U.S.C., is [Y]",1
"The [X], who was 10 years in prison, is [Y]",1
"The [X], who condemned act, is [Y]",1
"The [X], who collated information, is [Y]",1
"The [X], who implored wary of sites, is [Y]",1
"The [X], who resolved to hold, is [Y]",1
"The [X], who was now on Telegram, is [Y]",1
"The [X], who followed us for updates, is [Y]",1
"The [X], who followed us on News, is [Y]",1
"The [X], who subscribed to Updates, is [Y]",1
"The [X], who contributed stories like this, is [Y]",1
"The [X], who submitted Post, is [Y]",1
"The [X], who said Court, is [Y]",1
"The [X], who upheld the amendments, is [Y]",1
"The [X], who passed Injunction, is [Y]",1
"The [X], who permitted Ad, is [Y]",1
"The [X], who passed an order, is [Y]",1
"The [X], who was ordered to put an end, is [Y]",1
"The [X], who explained cycles, is [Y]",1
"The [X], who caused the slump, is [Y]",1
"The [X], who focussed on the responses, is [Y]",1
"The [X], who allowed an assessment, is [Y]",1
"The [X], who joined Media, is [Y]",1
"The [X], who conducted campaign, is [Y]",1
"The [X], who granted a licence, is [Y]",1
"The [X], who debuted in September, is [Y]",1
"The [X], who was includes as part, is [Y]",1
"The [X], who was provided through four feeds, is [Y]",1
"The [X], who won the licence, is [Y]",1
"The [X], who said Scott, is [Y]",1
"The [X], who was able to watch content, is [Y]",1
"The [X], who added four July, is [Y]",1
"The [X], who launched service, is [Y]",1
"The [X], who began initiative, is [Y]",1
"The [X], who bought May, is [Y]",1
"The [X], who bought November, is [Y]",1
"The [X], who added two October, is [Y]",1
"The [X], who hired two September, is [Y]",1
"The [X], who targeted protein, is [Y]",1
"The [X], who sent moving, is [Y]",1
"The [X], who prevented the system, is [Y]",1
"The [X], who was effective by the tumour, is [Y]",1
"The [X], who worked with the Centre, is [Y]",1
"The [X], who was an complement to treatments, is [Y]",1
"The [X], who was carried, is [Y]",1
"The [X], who displayed an evasion, is [Y]",1
"The [X], who called the breaking, is [Y]",1
"The [X], who hailed University of, is [Y]",1
"The [X], who took part in festival, is [Y]",1
"The [X], who premioed, is [Y]",1
"The [X], who meant by Endangered, is [Y]",1
"The [X], who donated to Argentina, is [Y]",1
"The [X], who launched survey, is [Y]",2
"The [X], who published the results, is [Y]",1
"The [X], who featured a screenshot, is [Y]",1
"The [X], who continued the debate, is [Y]",1
"The [X], who met with a few, is [Y]",1
"The [X], who discussed the issues, is [Y]",1
"The [X], who hosted the screening, is [Y]",1
"The [X], who permitted to participate the screening, is [Y]",1
"The [X], who explored the issues, is [Y]",1
"The [X], who responded to petition, is [Y]",1
"The [X], who participated in March, is [Y]",1
"The [X], who felt fat, is [Y]",1
"The [X], who felt ugly, is [Y]",1
"The [X], who was the spokesperson, is [Y]",1
"The [X], who participated in the Festival, is [Y]",1
"The [X], who was released in 2015, is [Y]",1
"The [X], who began sharing, is [Y]",1
"The [X], who downloaded them, is [Y]",1
"The [X], who participated in a march, is [Y]",1
"The [X], who started 2014, is [Y]",1
"The [X], who suggested resolutions, is [Y]",1
"The [X], who stopped comparing, is [Y]",1
"The [X], who reached guidance, is [Y]",1
"The [X], who spoke at length, is [Y]",1
"The [X], who implemented a campaign, is [Y]",1
"The [X], who launched 2013 survey, is [Y]",1
"The [X], who launched blog, is [Y]",1
"The [X], who presented recommendations for a Law, is [Y]",1
"The [X], who highlighted able to find the suffering, is [Y]",1
"The [X], who launched image, is [Y]",1
"The [X], who visited page, is [Y]",1
"The [X], who created an image, is [Y]",1
"The [X], who compared image, is [Y]",1
"The [X], who created two images, is [Y]",1
"The [X], who compared images, is [Y]",1
"The [X], who began an dialogue, is [Y]",1
"The [X], who used the Meter, is [Y]",1
"The [X], who formed a partnership, is [Y]",2
"The [X], who opened to support a dialogue, is [Y]",1
"The [X], who added Yagmour, is [Y]",1
"The [X], who had 150, is [Y]",1
"The [X], who launched campaign, is [Y]",1
"The [X], who reported on activism, is [Y]",1
"The [X], who held one of five summits, is [Y]",1
"The [X], who included Vidoni, is [Y]",1
"The [X], who launched investigation, is [Y]",1
"The [X], who was part of the movement, is [Y]",1
"The [X], who created with NationBuilder, is [Y]",1
"The [X], who was an article from Reader, is [Y]",1
"The [X], who was those lights, is [Y]",1
"The [X], who grew out the ground, is [Y]",1
"The [X], who produced some answers, is [Y]",1
"The [X], who was familiar to survive the energy, is [Y]",1
"The [X], who took a time, is [Y]",1
"The [X], who came from one, is [Y]",1
"The [X], who was influential on thought, is [Y]",1
"The [X], who was nt until the 1500s, is [Y]",1
"The [X], who got a look, is [Y]",1
"The [X], who planted the Seeds, is [Y]",1
"The [X], who performed an experiment, is [Y]",1
"The [X], who dried a amount, is [Y]",1
"The [X], who weighed the soil, is [Y]",1
"The [X], who kept the tree, is [Y]",1
"The [X], who watered it with rainwater, is [Y]",1
"The [X], who removed the tree, is [Y]",1
"The [X], who gained 164 pounds-, is [Y]",1
"The [X], who proved theory, is [Y]",1
"The [X], who kicked the Aristotle, is [Y]",1
"The [X], who burnt 62 pounds, is [Y]",1
"The [X], who weighed one pound, is [Y]",1
"The [X], who discovered dioxide, is [Y]",1
"The [X], who went valuable to scientists, is [Y]",1
"The [X], who took misguided, is [Y]",1
"The [X], who started performing, is [Y]",1
"The [X], who attached tubes, is [Y]",1
"The [X], who appeared in the sap-, is [Y]",1
"The [X], who led to believe Hales, is [Y]",1
"The [X], who breathed in way, is [Y]",1
"The [X], who worked on the theory, is [Y]",1
"The [X], who decided to carry off-, is [Y]",1
"The [X], who was by this time, is [Y]",1
"The [X], who expanded on the experiment, is [Y]",1
"The [X], who was that fire, is [Y]",1
"The [X], who was discovery, is [Y]",1
"The [X], who burnt it, is [Y]",1
"The [X], who survived for the plant, is [Y]",1
"The [X], who was an discovery, is [Y]",1
"The [X], who repeated experiments, is [Y]",1
"The [X], who followed to reconcile experiment, is [Y]",1
"The [X], who took doing, is [Y]",1
"The [X], who was 2,000 years, is [Y]",1
"The [X], who was just around the corner, is [Y]",1
"The [X], who began to move, is [Y]",1
"The [X], who was answered in 1782, is [Y]",1
"The [X], who was the oxygen, is [Y]",1
"The [X], who was able to show the this, is [Y]",1
"The [X], who absorbed to break dioxide, is [Y]",1
"The [X], who arrived in 1804, is [Y]",1
"The [X], who was right on both counts, is [Y]",1
"The [X], who payed the nourishment, is [Y]",1
"The [X], who was details, is [Y]",1
"The [X], who was reprinted with permission, is [Y]",1
"The [X], who embarked on a safari, is [Y]",1
"The [X], who led the movement, is [Y]",1
"The [X], who was the series of kind, is [Y]",1
"The [X], who checked them, is [Y]",1
"The [X], who broke nitrates, is [Y]",1
"The [X], who was issued for information, is [Y]",1
"The [X], who worked to respond, is [Y]",1
"The [X], who had support, is [Y]",1
"The [X], who was affected 99 lives, is [Y]",1
"The [X], who sought shelter with relatives, is [Y]",1
"The [X], who affected four counties, is [Y]",1
"The [X], who caused the affected, is [Y]",1
"The [X], who included water, is [Y]",1
"The [X], who led to the displacement, is [Y]",1
"The [X], who affected 200,000 people, is [Y]",1
"The [X], who saw people, is [Y]",1
"The [X], who was displaced to seek refuge, is [Y]",1
"The [X], who was in NDjamena, is [Y]",1
"The [X], who experienced flooding throughout September, is [Y]",1
"The [X], who held event, is [Y]",1
"The [X], who began for launch, is [Y]",2
"The [X], who hinged On Accountability, is [Y]",1
"The [X], who altered an quality, is [Y]",1
"The [X], who fared poorly in the survey, is [Y]",1
"The [X], who was the outcomes, is [Y]",1
"The [X], who cost a billion, is [Y]",1
"The [X], who was lower in the past, is [Y]",1
"The [X], who reached 3 percent, is [Y]",1
"The [X], who rested entirely on the shoulders, is [Y]",1
"The [X], who charged suppliers for the cost, is [Y]",1
"The [X], who employed the practice, is [Y]",1
"The [X], who was meant to incentivize the supplier, is [Y]",1
"The [X], who said Galhotra, is [Y]",1
"The [X], who represented one third, is [Y]",1
"The [X], who accounted for the thirds, is [Y]",1
"The [X], who was disbanded as part, is [Y]",1
"The [X], who atoned for that error, is [Y]",1
"The [X], who intended to simplify the parts, is [Y]",1
"The [X], who utilized to unlock sensors, is [Y]",1
"The [X], who reduced a liability, is [Y]",1
"The [X], who needed to address issues, is [Y]",1
"The [X], who was already under way, is [Y]",1
"The [X], who was the backbone of the automaker, is [Y]",1
"The [X], who was a launch, is [Y]",1
"The [X], who went a automaker, is [Y]",1
"The [X], who subscribed to Authority, is [Y]",1
"The [X], who made Appearance, is [Y]",2
"The [X], who owned a reality, is [Y]",1
"The [X], who built For America, is [Y]",1
"The [X], who focussed On Those, is [Y]",1
"The [X], who emerged From The Sea, is [Y]",1
"The [X], who reconsidered Plans, is [Y]",1
"The [X], who needed another look, is [Y]",1
"The [X], who was fanatical to swung, is [Y]",1
"The [X], who was Motors, is [Y]",1
"The [X], who made lenses, is [Y]",1
"The [X], who brought parts, is [Y]",1
"The [X], who kept asking, is [Y]",1
"The [X], who had to think, is [Y]",1
"The [X], who had to work, is [Y]",1
"The [X], who became a subsidiary of another manufacture, is [Y]",1
"The [X], who gave to look hope, is [Y]",1
"The [X], who worked on cost, is [Y]",1
"The [X], who hoped a plan, is [Y]",1
"The [X], who was an answer in question, is [Y]",1
"The [X], who was introduced, is [Y]",1
"The [X], who suggested getting, is [Y]",1
"The [X], who was called A Tribute, is [Y]",1
"The [X], who gained Inc., is [Y]",1
"The [X], who brought a name, is [Y]",1
"The [X], who became Celebration in the Oaks, is [Y]",1
"The [X], who became popular, is [Y]",1
"The [X], who was no charge for Friends, is [Y]",1
"The [X], who included 600,000 lights, is [Y]",1
"The [X], who worked an number, is [Y]",1
"The [X], who was discussion of the lights, is [Y]",1
"The [X], who went the sponsor, is [Y]",1
"The [X], who became Orleans, is [Y]",1
"The [X], who allowed to drive, is [Y]",1
"The [X], who boarded the train, is [Y]",1
"The [X], who was able to pull an version, is [Y]",1
"The [X], who installed the Village, is [Y]",1
"The [X], who was a casualty, is [Y]",1
"The [X], who was instrumental in the survival, is [Y]",1
"The [X], who volunteered the chairwoman, is [Y]",1
"The [X], who included a top, is [Y]",1
"The [X], who was a visitor, is [Y]",1
"The [X], who was played by the Saints, is [Y]",1
"The [X], who provided a respite, is [Y]",1
"The [X], who was enough to make the smile, is [Y]",1
"The [X], who rounded, is [Y]",2
"The [X], who had a girl, is [Y]",1
"The [X], who was subject to a hearing, is [Y]",1
"The [X], who apologised for any distress, is [Y]",1
"The [X], who was hurt the collision, is [Y]",1
"The [X], who occurred 11 pm, is [Y]",1
"The [X], who voted in favour, is [Y]",1
"The [X], who voted towards action, is [Y]",1
"The [X], who saved boost, is [Y]",1
"The [X], who was called to Ladbrokes, is [Y]",1
"The [X], who was escorted from the premises, is [Y]",1
"The [X], who was arrested on suspicion, is [Y]",1
"The [X], who was arrested in connection, is [Y]",1
"The [X], who said the groups, is [Y]",1
"The [X], who agreed plans, is [Y]",1
"The [X], who was built on a flats, is [Y]",1
"The [X], who was classed as homes, is [Y]",1
"The [X], who debated the Lucas, is [Y]",1
"The [X], who was over the referendum, is [Y]",1
"The [X], who took part in a debate, is [Y]",1
"The [X], who saw at the Dome, is [Y]",1
"The [X], who hypnotized us, is [Y]",1
"The [X], who allowed perfection, is [Y]",1
"The [X], who played with the power, is [Y]",1
"The [X], who heard in the seasons, is [Y]",1
"The [X], who recognized Skovorodnikov, is [Y]",1
"The [X], who was a winner of Competition, is [Y]",1
"The [X], who took course, is [Y]",1
"The [X], who was awarded an Doctorate, is [Y]",1
"The [X], who represented the characteristics, is [Y]",1
"The [X], who was invited to perform, is [Y]",2
"The [X], who concertized extensively as pianist, is [Y]",1
"The [X], who was invited, is [Y]",1
"The [X], who was submitted to the criteria, is [Y]",1
"The [X], who became a revelation for the audience, is [Y]",1
"The [X], who demonstrated blend, is [Y]",1
"The [X], who was invited as a member, is [Y]",1
"The [X], who invited to perform masterclasses, is [Y]",1
"The [X], who taught with the faculty, is [Y]",1
"The [X], who became winners of competitions, is [Y]",1
"The [X], who studied in College, is [Y]",1
"The [X], who was featured on TV, is [Y]",1
"The [X], who sung Lee, is [Y]",1
"The [X], who took masterclasses from musicians, is [Y]",1
"The [X], who appeared with Symphony, is [Y]",1
"The [X], who was a finalist at Competition, is [Y]",1
"The [X], who ran a column, is [Y]",1
"The [X], who was a director, is [Y]",1
"The [X], who was a teacher in demand, is [Y]",1
"The [X], who identified to separate the characteristics, is [Y]",1
"The [X], who consisted of a diversity, is [Y]",1
"The [X], who was applied agriculture, is [Y]",1
"The [X], who was the result of selection, is [Y]",1
"The [X], who was part of 7.2, is [Y]",1
"The [X], who was according the structure, is [Y]",1
"The [X], who identified to sort the characteristics, is [Y]",1
"The [X], who was trees, is [Y]",1
"The [X], who differentiated between an habitat, is [Y]",1
